Var1,m,dm,dy,h,mi,G_Gh,hs,G_Gex,G_Gh_hr,G_Dh,G_Gk,G_Dk,G_Bn,Ta,FF,G_Gcs,Td,PVprod,price
4,3,10,69,0,0,0,-44.6,0,0,0,0,0,0,-0.2,2.9,0,-6,0,3.81536899717514
4,3,10,69,0,1,0,-44.3,0,0,0,0,0,0,-0.2,2.9,0,-6,0,3.81536899717514
4,3,10,69,0,2,0,-44.3,0,0,0,0,0,0,-0.2,2.8,0,-6,0,3.81536899717514
4,3,10,69,0,3,0,-44.3,0,0,0,0,0,0,-0.2,2.8,0,-6.1,0,3.81536899717514
4,3,10,69,0,4,0,-44.3,0,0,0,0,0,0,-0.2,2.8,0,-6.1,0,3.81536899717514
4,3,10,69,0,5,0,-44.3,0,0,0,0,0,0,-0.2,2.8,0,-6.1,0,3.81536899717514
4,3,10,69,0,6,0,-44.3,0,0,0,0,0,0,-0.2,2.8,0,-6.1,0,3.81536899717514
4,3,10,69,0,7,0,-44.3,0,0,0,0,0,0,-0.2,2.8,0,-6.2,0,3.81536899717514
4,3,10,69,0,8,0,-44.3,0,0,0,0,0,0,-0.2,2.8,0,-6.2,0,3.81536899717514
4,3,10,69,0,9,0,-44.3,0,0,0,0,0,0,-0.3,2.8,0,-6.2,0,3.81536899717514
4,3,10,69,0,10,0,-44.4,0,0,0,0,0,0,-0.3,2.7,0,-6.2,0,3.81536899717514
4,3,10,69,0,11,0,-44.4,0,0,0,0,0,0,-0.3,2.7,0,-6.3,0,3.81536899717514
4,3,10,69,0,12,0,-44.4,0,0,0,0,0,0,-0.3,2.7,0,-6.3,0,3.81536899717514
4,3,10,69,0,13,0,-44.4,0,0,0,0,0,0,-0.3,2.7,0,-6.3,0,3.81536899717514
4,3,10,69,0,14,0,-44.4,0,0,0,0,0,0,-0.3,2.7,0,-6.3,0,3.81536899717514
4,3,10,69,0,15,0,-44.4,0,0,0,0,0,0,-0.3,2.7,0,-6.4,0,3.81536899717514
4,3,10,69,0,16,0,-44.4,0,0,0,0,0,0,-0.3,2.7,0,-6.4,0,3.81536899717514
4,3,10,69,0,17,0,-44.4,0,0,0,0,0,0,-0.3,2.7,0,-6.4,0,3.81536899717514
4,3,10,69,0,18,0,-44.4,0,0,0,0,0,0,-0.4,2.7,0,-6.4,0,3.81536899717514
4,3,10,69,0,19,0,-44.4,0,0,0,0,0,0,-0.4,2.6,0,-6.5,0,3.81536899717514
4,3,10,69,0,20,0,-44.3,0,0,0,0,0,0,-0.4,2.6,0,-6.5,0,3.81536899717514
4,3,10,69,0,21,0,-44.3,0,0,0,0,0,0,-0.4,2.6,0,-6.5,0,3.81536899717514
4,3,10,69,0,22,0,-44.3,0,0,0,0,0,0,-0.4,2.6,0,-6.5,0,3.81536899717514
4,3,10,69,0,23,0,-44.3,0,0,0,0,0,0,-0.4,2.6,0,-6.6,0,3.81536899717514
4,3,10,69,0,24,0,-44.3,0,0,0,0,0,0,-0.4,2.6,0,-6.6,0,3.81536899717514
4,3,10,69,0,25,0,-44.3,0,0,0,0,0,0,-0.4,2.6,0,-6.6,0,3.81536899717514
4,3,10,69,0,26,0,-44.3,0,0,0,0,0,0,-0.4,2.6,0,-6.7,0,3.81536899717514
4,3,10,69,0,27,0,-44.3,0,0,0,0,0,0,-0.5,2.5,0,-6.7,0,3.81536899717514
4,3,10,69,0,28,0,-44.3,0,0,0,0,0,0,-0.5,2.5,0,-6.7,0,3.81536899717514
4,3,10,69,0,29,0,-44.3,0,0,0,0,0,0,-0.5,2.5,0,-6.7,0,3.81536899717514
4,3,10,69,0,30,0,-44.2,0,0,0,0,0,0,-0.5,2.5,0,-6.8,0,3.81536899717514
4,3,10,69,0,31,0,-44.2,0,0,0,0,0,0,-0.5,2.5,0,-6.8,0,3.81536899717514
4,3,10,69,0,32,0,-44.2,0,0,0,0,0,0,-0.5,2.5,0,-6.8,0,3.81536899717514
4,3,10,69,0,33,0,-44.2,0,0,0,0,0,0,-0.5,2.5,0,-6.8,0,3.81536899717514
4,3,10,69,0,34,0,-44.2,0,0,0,0,0,0,-0.5,2.5,0,-6.8,0,3.81536899717514
4,3,10,69,0,35,0,-44.2,0,0,0,0,0,0,-0.6,2.5,0,-6.8,0,3.81536899717514
4,3,10,69,0,36,0,-44.1,0,0,0,0,0,0,-0.6,2.4,0,-6.8,0,3.81536899717514
4,3,10,69,0,37,0,-44.1,0,0,0,0,0,0,-0.6,2.4,0,-6.8,0,3.81536899717514
4,3,10,69,0,38,0,-44.1,0,0,0,0,0,0,-0.6,2.4,0,-6.7,0,3.81536899717514
4,3,10,69,0,39,0,-44.1,0,0,0,0,0,0,-0.6,2.4,0,-6.7,0,3.81536899717514
4,3,10,69,0,40,0,-44,0,0,0,0,0,0,-0.6,2.4,0,-6.7,0,3.81536899717514
4,3,10,69,0,41,0,-44,0,0,0,0,0,0,-0.6,2.4,0,-6.7,0,3.81536899717514
4,3,10,69,0,42,0,-44,0,0,0,0,0,0,-0.6,2.4,0,-6.7,0,3.81536899717514
4,3,10,69,0,43,0,-44,0,0,0,0,0,0,-0.7,2.4,0,-6.7,0,3.81536899717514
4,3,10,69,0,44,0,-43.9,0,0,0,0,0,0,-0.7,2.3,0,-6.7,0,3.81536899717514
4,3,10,69,0,45,0,-43.9,0,0,0,0,0,0,-0.7,2.3,0,-6.7,0,3.81536899717514
4,3,10,69,0,46,0,-43.9,0,0,0,0,0,0,-0.7,2.3,0,-6.7,0,3.81536899717514
4,3,10,69,0,47,0,-43.9,0,0,0,0,0,0,-0.7,2.3,0,-6.7,0,3.81536899717514
4,3,10,69,0,48,0,-43.8,0,0,0,0,0,0,-0.7,2.3,0,-6.7,0,3.81536899717514
4,3,10,69,0,49,0,-43.8,0,0,0,0,0,0,-0.7,2.3,0,-6.7,0,3.81536899717514
4,3,10,69,0,50,0,-43.8,0,0,0,0,0,0,-0.7,2.3,0,-6.7,0,3.81536899717514
4,3,10,69,0,51,0,-43.7,0,0,0,0,0,0,-0.7,2.3,0,-6.7,0,3.81536899717514
4,3,10,69,0,52,0,-43.7,0,0,0,0,0,0,-0.8,2.3,0,-6.7,0,3.81536899717514
4,3,10,69,0,53,0,-43.6,0,0,0,0,0,0,-0.8,2.2,0,-6.7,0,3.81536899717514
4,3,10,69,0,54,0,-43.6,0,0,0,0,0,0,-0.8,2.2,0,-6.7,0,3.81536899717514
4,3,10,69,0,55,0,-43.6,0,0,0,0,0,0,-0.8,2.2,0,-6.7,0,3.81536899717514
4,3,10,69,0,56,0,-43.5,0,0,0,0,0,0,-0.8,2.2,0,-6.6,0,3.81536899717514
4,3,10,69,0,57,0,-43.5,0,0,0,0,0,0,-0.8,2.2,0,-6.6,0,3.81536899717514
4,3,10,69,0,58,0,-43.4,0,0,0,0,0,0,-0.8,2.2,0,-6.6,0,3.81536899717514
4,3,10,69,0,59,0,-43.4,0,0,0,0,0,0,-0.8,2.2,0,-6.6,0,3.81536899717514
4,3,10,69,1,0,0,-43.4,0,0,0,0,0,0,-0.9,2.2,0,-6.6,0,3.72003001412429
4,3,10,69,1,1,0,-43.3,0,0,0,0,0,0,-0.9,2.2,0,-6.6,0,3.72003001412429
4,3,10,69,1,2,0,-43.3,0,0,0,0,0,0,-0.9,2.1,0,-6.6,0,3.72003001412429
4,3,10,69,1,3,0,-43.2,0,0,0,0,0,0,-0.9,2.1,0,-6.6,0,3.72003001412429
4,3,10,69,1,4,0,-43.2,0,0,0,0,0,0,-0.9,2.1,0,-6.6,0,3.72003001412429
4,3,10,69,1,5,0,-43.1,0,0,0,0,0,0,-0.9,2.1,0,-6.6,0,3.72003001412429
4,3,10,69,1,6,0,-43.1,0,0,0,0,0,0,-0.9,2.1,0,-6.6,0,3.72003001412429
4,3,10,69,1,7,0,-43,0,0,0,0,0,0,-0.9,2.1,0,-6.6,0,3.72003001412429
4,3,10,69,1,8,0,-43,0,0,0,0,0,0,-1,2.1,0,-6.6,0,3.72003001412429
4,3,10,69,1,9,0,-42.9,0,0,0,0,0,0,-1,2.1,0,-6.6,0,3.72003001412429
4,3,10,69,1,10,0,-42.9,0,0,0,0,0,0,-1,2,0,-6.6,0,3.72003001412429
4,3,10,69,1,11,0,-42.8,0,0,0,0,0,0,-1,2,0,-6.6,0,3.72003001412429
4,3,10,69,1,12,0,-42.8,0,0,0,0,0,0,-1,2,0,-6.6,0,3.72003001412429
4,3,10,69,1,13,0,-42.7,0,0,0,0,0,0,-1,2,0,-6.6,0,3.72003001412429
4,3,10,69,1,14,0,-42.7,0,0,0,0,0,0,-1,2,0,-6.6,0,3.72003001412429
4,3,10,69,1,15,0,-42.6,0,0,0,0,0,0,-1,2,0,-6.5,0,3.72003001412429
4,3,10,69,1,16,0,-42.6,0,0,0,0,0,0,-1,2,0,-6.5,0,3.72003001412429
4,3,10,69,1,17,0,-42.5,0,0,0,0,0,0,-1.1,2,0,-6.5,0,3.72003001412429
4,3,10,69,1,18,0,-42.4,0,0,0,0,0,0,-1.1,2,0,-6.5,0,3.72003001412429
4,3,10,69,1,19,0,-42.4,0,0,0,0,0,0,-1.1,1.9,0,-6.5,0,3.72003001412429
4,3,10,69,1,20,0,-42.3,0,0,0,0,0,0,-1.1,1.9,0,-6.5,0,3.72003001412429
4,3,10,69,1,21,0,-42.3,0,0,0,0,0,0,-1.1,1.9,0,-6.5,0,3.72003001412429
4,3,10,69,1,22,0,-42.2,0,0,0,0,0,0,-1.1,1.9,0,-6.5,0,3.72003001412429
4,3,10,69,1,23,0,-42.1,0,0,0,0,0,0,-1.1,1.9,0,-6.5,0,3.72003001412429
4,3,10,69,1,24,0,-42.1,0,0,0,0,0,0,-1.1,1.9,0,-6.5,0,3.72003001412429
4,3,10,69,1,25,0,-42,0,0,0,0,0,0,-1.2,1.9,0,-6.5,0,3.72003001412429
4,3,10,69,1,26,0,-41.9,0,0,0,0,0,0,-1.2,1.9,0,-6.5,0,3.72003001412429
4,3,10,69,1,27,0,-41.9,0,0,0,0,0,0,-1.2,1.8,0,-6.5,0,3.72003001412429
4,3,10,69,1,28,0,-41.8,0,0,0,0,0,0,-1.2,1.8,0,-6.5,0,3.72003001412429
4,3,10,69,1,29,0,-41.7,0,0,0,0,0,0,-1.2,1.8,0,-6.5,0,3.72003001412429
4,3,10,69,1,30,0,-41.7,0,0,0,0,0,0,-1.2,1.8,0,-6.5,0,3.72003001412429
4,3,10,69,1,31,0,-41.6,0,0,0,0,0,0,-1.2,1.8,0,-6.5,0,3.72003001412429
4,3,10,69,1,32,0,-41.5,0,0,0,0,0,0,-1.2,1.8,0,-6.5,0,3.72003001412429
4,3,10,69,1,33,0,-41.5,0,0,0,0,0,0,-1.3,1.8,0,-6.4,0,3.72003001412429
4,3,10,69,1,34,0,-41.4,0,0,0,0,0,0,-1.3,1.8,0,-6.4,0,3.72003001412429
4,3,10,69,1,35,0,-41.3,0,0,0,0,0,0,-1.3,1.8,0,-6.4,0,3.72003001412429
4,3,10,69,1,36,0,-41.2,0,0,0,0,0,0,-1.3,1.9,0,-6.4,0,3.72003001412429
4,3,10,69,1,37,0,-41.2,0,0,0,0,0,0,-1.3,1.9,0,-6.4,0,3.72003001412429
4,3,10,69,1,38,0,-41.1,0,0,0,0,0,0,-1.3,1.9,0,-6.4,0,3.72003001412429
4,3,10,69,1,39,0,-41,0,0,0,0,0,0,-1.3,1.9,0,-6.4,0,3.72003001412429
4,3,10,69,1,40,0,-40.9,0,0,0,0,0,0,-1.3,1.9,0,-6.4,0,3.72003001412429
4,3,10,69,1,41,0,-40.9,0,0,0,0,0,0,-1.4,1.9,0,-6.4,0,3.72003001412429
4,3,10,69,1,42,0,-40.8,0,0,0,0,0,0,-1.4,1.9,0,-6.4,0,3.72003001412429
4,3,10,69,1,43,0,-40.7,0,0,0,0,0,0,-1.4,1.9,0,-6.4,0,3.72003001412429
4,3,10,69,1,44,0,-40.6,0,0,0,0,0,0,-1.4,2,0,-6.4,0,3.72003001412429
4,3,10,69,1,45,0,-40.5,0,0,0,0,0,0,-1.4,2,0,-6.4,0,3.72003001412429
4,3,10,69,1,46,0,-40.5,0,0,0,0,0,0,-1.4,2,0,-6.4,0,3.72003001412429
4,3,10,69,1,47,0,-40.4,0,0,0,0,0,0,-1.4,2,0,-6.4,0,3.72003001412429
4,3,10,69,1,48,0,-40.3,0,0,0,0,0,0,-1.4,2,0,-6.4,0,3.72003001412429
4,3,10,69,1,49,0,-40.2,0,0,0,0,0,0,-1.4,2,0,-6.4,0,3.72003001412429
4,3,10,69,1,50,0,-40.1,0,0,0,0,0,0,-1.5,2,0,-6.4,0,3.72003001412429
4,3,10,69,1,51,0,-40,0,0,0,0,0,0,-1.5,2,0,-6.4,0,3.72003001412429
4,3,10,69,1,52,0,-39.9,0,0,0,0,0,0,-1.5,2,0,-6.4,0,3.72003001412429
4,3,10,69,1,53,0,-39.9,0,0,0,0,0,0,-1.5,2.1,0,-6.3,0,3.72003001412429
4,3,10,69,1,54,0,-39.8,0,0,0,0,0,0,-1.5,2.1,0,-6.3,0,3.72003001412429
4,3,10,69,1,55,0,-39.7,0,0,0,0,0,0,-1.5,2.1,0,-6.3,0,3.72003001412429
4,3,10,69,1,56,0,-39.6,0,0,0,0,0,0,-1.5,2.1,0,-6.3,0,3.72003001412429
4,3,10,69,1,57,0,-39.5,0,0,0,0,0,0,-1.5,2.1,0,-6.3,0,3.72003001412429
4,3,10,69,1,58,0,-39.4,0,0,0,0,0,0,-1.6,2.1,0,-6.3,0,3.72003001412429
4,3,10,69,1,59,0,-39.3,0,0,0,0,0,0,-1.6,2.1,0,-6.3,0,3.72003001412429
4,3,10,69,2,0,0,-39.2,0,0,0,0,0,0,-1.6,2.1,0,-6.3,0,3.76081391242938
4,3,10,69,2,1,0,-39.1,0,0,0,0,0,0,-1.6,2.2,0,-6.3,0,3.76081391242938
4,3,10,69,2,2,0,-39,0,0,0,0,0,0,-1.6,2.2,0,-6.3,0,3.76081391242938
4,3,10,69,2,3,0,-39,0,0,0,0,0,0,-1.6,2.2,0,-6.3,0,3.76081391242938
4,3,10,69,2,4,0,-38.9,0,0,0,0,0,0,-1.6,2.2,0,-6.3,0,3.76081391242938
4,3,10,69,2,5,0,-38.8,0,0,0,0,0,0,-1.6,2.2,0,-6.3,0,3.76081391242938
4,3,10,69,2,6,0,-38.7,0,0,0,0,0,0,-1.7,2.2,0,-6.3,0,3.76081391242938
4,3,10,69,2,7,0,-38.6,0,0,0,0,0,0,-1.7,2.2,0,-6.3,0,3.76081391242938
4,3,10,69,2,8,0,-38.5,0,0,0,0,0,0,-1.7,2.2,0,-6.3,0,3.76081391242938
4,3,10,69,2,9,0,-38.4,0,0,0,0,0,0,-1.7,2.2,0,-6.3,0,3.76081391242938
4,3,10,69,2,10,0,-38.3,0,0,0,0,0,0,-1.7,2.3,0,-6.3,0,3.76081391242938
4,3,10,69,2,11,0,-38.2,0,0,0,0,0,0,-1.7,2.3,0,-6.3,0,3.76081391242938
4,3,10,69,2,12,0,-38.1,0,0,0,0,0,0,-1.7,2.3,0,-6.3,0,3.76081391242938
4,3,10,69,2,13,0,-38,0,0,0,0,0,0,-1.7,2.3,0,-6.3,0,3.76081391242938
4,3,10,69,2,14,0,-37.9,0,0,0,0,0,0,-1.7,2.3,0,-6.2,0,3.76081391242938
4,3,10,69,2,15,0,-37.8,0,0,0,0,0,0,-1.8,2.3,0,-6.2,0,3.76081391242938
4,3,10,69,2,16,0,-37.7,0,0,0,0,0,0,-1.8,2.3,0,-6.2,0,3.76081391242938
4,3,10,69,2,17,0,-37.6,0,0,0,0,0,0,-1.8,2.3,0,-6.2,0,3.76081391242938
4,3,10,69,2,18,0,-37.5,0,0,0,0,0,0,-1.8,2.3,0,-6.2,0,3.76081391242938
4,3,10,69,2,19,0,-37.4,0,0,0,0,0,0,-1.8,2.4,0,-6.2,0,3.76081391242938
4,3,10,69,2,20,0,-37.3,0,0,0,0,0,0,-1.8,2.4,0,-6.2,0,3.76081391242938
4,3,10,69,2,21,0,-37.2,0,0,0,0,0,0,-1.8,2.4,0,-6.2,0,3.76081391242938
4,3,10,69,2,22,0,-37.1,0,0,0,0,0,0,-1.8,2.4,0,-6.2,0,3.76081391242938
4,3,10,69,2,23,0,-36.9,0,0,0,0,0,0,-1.9,2.4,0,-6.2,0,3.76081391242938
4,3,10,69,2,24,0,-36.8,0,0,0,0,0,0,-1.9,2.4,0,-6.2,0,3.76081391242938
4,3,10,69,2,25,0,-36.7,0,0,0,0,0,0,-1.9,2.4,0,-6.2,0,3.76081391242938
4,3,10,69,2,26,0,-36.6,0,0,0,0,0,0,-1.9,2.4,0,-6.2,0,3.76081391242938
4,3,10,69,2,27,0,-36.5,0,0,0,0,0,0,-1.9,2.5,0,-6.2,0,3.76081391242938
4,3,10,69,2,28,0,-36.4,0,0,0,0,0,0,-1.9,2.5,0,-6.2,0,3.76081391242938
4,3,10,69,2,29,0,-36.3,0,0,0,0,0,0,-1.9,2.5,0,-6.2,0,3.76081391242938
4,3,10,69,2,30,0,-36.2,0,0,0,0,0,0,-1.9,2.5,0,-6.2,0,3.76081391242938
4,3,10,69,2,31,0,-36.1,0,0,0,0,0,0,-2,2.5,0,-6.2,0,3.76081391242938
4,3,10,69,2,32,0,-36,0,0,0,0,0,0,-2,2.5,0,-6.2,0,3.76081391242938
4,3,10,69,2,33,0,-35.9,0,0,0,0,0,0,-2,2.5,0,-6.2,0,3.76081391242938
4,3,10,69,2,34,0,-35.7,0,0,0,0,0,0,-2,2.4,0,-6.2,0,3.76081391242938
4,3,10,69,2,35,0,-35.6,0,0,0,0,0,0,-2,2.4,0,-6.2,0,3.76081391242938
4,3,10,69,2,36,0,-35.5,0,0,0,0,0,0,-2,2.4,0,-6.2,0,3.76081391242938
4,3,10,69,2,37,0,-35.4,0,0,0,0,0,0,-2,2.4,0,-6.2,0,3.76081391242938
4,3,10,69,2,38,0,-35.3,0,0,0,0,0,0,-2,2.3,0,-6.2,0,3.76081391242938
4,3,10,69,2,39,0,-35.2,0,0,0,0,0,0,-2,2.3,0,-6.2,0,3.76081391242938
4,3,10,69,2,40,0,-35.1,0,0,0,0,0,0,-2,2.3,0,-6.2,0,3.76081391242938
4,3,10,69,2,41,0,-34.9,0,0,0,0,0,0,-2,2.3,0,-6.2,0,3.76081391242938
4,3,10,69,2,42,0,-34.8,0,0,0,0,0,0,-2,2.3,0,-6.2,0,3.76081391242938
4,3,10,69,2,43,0,-34.7,0,0,0,0,0,0,-2,2.2,0,-6.2,0,3.76081391242938
4,3,10,69,2,44,0,-34.6,0,0,0,0,0,0,-2,2.2,0,-6.2,0,3.76081391242938
4,3,10,69,2,45,0,-34.5,0,0,0,0,0,0,-2,2.2,0,-6.2,0,3.76081391242938
4,3,10,69,2,46,0,-34.3,0,0,0,0,0,0,-2,2.2,0,-6.2,0,3.76081391242938
4,3,10,69,2,47,0,-34.2,0,0,0,0,0,0,-2.1,2.2,0,-6.2,0,3.76081391242938
4,3,10,69,2,48,0,-34.1,0,0,0,0,0,0,-2.1,2.1,0,-6.2,0,3.76081391242938
4,3,10,69,2,49,0,-34,0,0,0,0,0,0,-2.1,2.1,0,-6.2,0,3.76081391242938
4,3,10,69,2,50,0,-33.9,0,0,0,0,0,0,-2.1,2.1,0,-6.2,0,3.76081391242938
4,3,10,69,2,51,0,-33.7,0,0,0,0,0,0,-2.1,2.1,0,-6.2,0,3.76081391242938
4,3,10,69,2,52,0,-33.6,0,0,0,0,0,0,-2.1,2,0,-6.2,0,3.76081391242938
4,3,10,69,2,53,0,-33.5,0,0,0,0,0,0,-2.1,2,0,-6.2,0,3.76081391242938
4,3,10,69,2,54,0,-33.4,0,0,0,0,0,0,-2.1,2,0,-6.2,0,3.76081391242938
4,3,10,69,2,55,0,-33.3,0,0,0,0,0,0,-2.1,2,0,-6.2,0,3.76081391242938
4,3,10,69,2,56,0,-33.1,0,0,0,0,0,0,-2.1,2,0,-6.2,0,3.76081391242938
4,3,10,69,2,57,0,-33,0,0,0,0,0,0,-2.1,1.9,0,-6.2,0,3.76081391242938
4,3,10,69,2,58,0,-32.9,0,0,0,0,0,0,-2.1,1.9,0,-6.2,0,3.76081391242938
4,3,10,69,2,59,0,-32.8,0,0,0,0,0,0,-2.1,1.9,0,-6.2,0,3.76081391242938
4,3,10,69,3,0,0,-32.6,0,0,0,0,0,0,-2.1,1.9,0,-6.2,0,3.95096221751412
4,3,10,69,3,1,0,-32.5,0,0,0,0,0,0,-2.1,1.9,0,-6.2,0,3.95096221751412
4,3,10,69,3,2,0,-32.4,0,0,0,0,0,0,-2.2,1.8,0,-6.2,0,3.95096221751412
4,3,10,69,3,3,0,-32.3,0,0,0,0,0,0,-2.2,1.8,0,-6.2,0,3.95096221751412
4,3,10,69,3,4,0,-32.1,0,0,0,0,0,0,-2.2,1.8,0,-6.2,0,3.95096221751412
4,3,10,69,3,5,0,-32,0,0,0,0,0,0,-2.2,1.8,0,-6.2,0,3.95096221751412
4,3,10,69,3,6,0,-31.9,0,0,0,0,0,0,-2.2,1.7,0,-6.2,0,3.95096221751412
4,3,10,69,3,7,0,-31.7,0,0,0,0,0,0,-2.2,1.7,0,-6.2,0,3.95096221751412
4,3,10,69,3,8,0,-31.6,0,0,0,0,0,0,-2.2,1.7,0,-6.2,0,3.95096221751412
4,3,10,69,3,9,0,-31.5,0,0,0,0,0,0,-2.2,1.7,0,-6.2,0,3.95096221751412
4,3,10,69,3,10,0,-31.4,0,0,0,0,0,0,-2.2,1.7,0,-6.2,0,3.95096221751412
4,3,10,69,3,11,0,-31.2,0,0,0,0,0,0,-2.2,1.6,0,-6.2,0,3.95096221751412
4,3,10,69,3,12,0,-31.1,0,0,0,0,0,0,-2.2,1.6,0,-6.2,0,3.95096221751412
4,3,10,69,3,13,0,-31,0,0,0,0,0,0,-2.2,1.6,0,-6.2,0,3.95096221751412
4,3,10,69,3,14,0,-30.8,0,0,0,0,0,0,-2.2,1.6,0,-6.2,0,3.95096221751412
4,3,10,69,3,15,0,-30.7,0,0,0,0,0,0,-2.2,1.5,0,-6.2,0,3.95096221751412
4,3,10,69,3,16,0,-30.6,0,0,0,0,0,0,-2.2,1.5,0,-6.2,0,3.95096221751412
4,3,10,69,3,17,0,-30.4,0,0,0,0,0,0,-2.2,1.5,0,-6.2,0,3.95096221751412
4,3,10,69,3,18,0,-30.3,0,0,0,0,0,0,-2.3,1.5,0,-6.2,0,3.95096221751412
4,3,10,69,3,19,0,-30.2,0,0,0,0,0,0,-2.3,1.5,0,-6.2,0,3.95096221751412
4,3,10,69,3,20,0,-30,0,0,0,0,0,0,-2.3,1.4,0,-6.2,0,3.95096221751412
4,3,10,69,3,21,0,-29.9,0,0,0,0,0,0,-2.3,1.4,0,-6.2,0,3.95096221751412
4,3,10,69,3,22,0,-29.8,0,0,0,0,0,0,-2.3,1.4,0,-6.2,0,3.95096221751412
4,3,10,69,3,23,0,-29.6,0,0,0,0,0,0,-2.3,1.4,0,-6.2,0,3.95096221751412
4,3,10,69,3,24,0,-29.5,0,0,0,0,0,0,-2.3,1.4,0,-6.2,0,3.95096221751412
4,3,10,69,3,25,0,-29.4,0,0,0,0,0,0,-2.3,1.3,0,-6.2,0,3.95096221751412
4,3,10,69,3,26,0,-29.2,0,0,0,0,0,0,-2.3,1.3,0,-6.2,0,3.95096221751412
4,3,10,69,3,27,0,-29.1,0,0,0,0,0,0,-2.3,1.3,0,-6.2,0,3.95096221751412
4,3,10,69,3,28,0,-28.9,0,0,0,0,0,0,-2.3,1.3,0,-6.2,0,3.95096221751412
4,3,10,69,3,29,0,-28.8,0,0,0,0,0,0,-2.3,1.2,0,-6.2,0,3.95096221751412
4,3,10,69,3,30,0,-28.7,0,0,0,0,0,0,-2.3,1.2,0,-6.2,0,3.95096221751412
4,3,10,69,3,31,0,-28.5,0,0,0,0,0,0,-2.3,1.2,0,-6.2,0,3.95096221751412
4,3,10,69,3,32,0,-28.4,0,0,0,0,0,0,-2.3,1.2,0,-6.2,0,3.95096221751412
4,3,10,69,3,33,0,-28.3,0,0,0,0,0,0,-2.3,1.2,0,-6.2,0,3.95096221751412
4,3,10,69,3,34,0,-28.1,0,0,0,0,0,0,-2.4,1.2,0,-6.2,0,3.95096221751412
4,3,10,69,3,35,0,-28,0,0,0,0,0,0,-2.4,1.2,0,-6.2,0,3.95096221751412
4,3,10,69,3,36,0,-27.8,0,0,0,0,0,0,-2.4,1.2,0,-6.2,0,3.95096221751412
4,3,10,69,3,37,0,-27.7,0,0,0,0,0,0,-2.4,1.2,0,-6.2,0,3.95096221751412
4,3,10,69,3,38,0,-27.6,0,0,0,0,0,0,-2.4,1.2,0,-6.2,0,3.95096221751412
4,3,10,69,3,39,0,-27.4,0,0,0,0,0,0,-2.4,1.2,0,-6.2,0,3.95096221751412
4,3,10,69,3,40,0,-27.3,0,0,0,0,0,0,-2.4,1.2,0,-6.2,0,3.95096221751412
4,3,10,69,3,41,0,-27.1,0,0,0,0,0,0,-2.4,1.2,0,-6.2,0,3.95096221751412
4,3,10,69,3,42,0,-27,0,0,0,0,0,0,-2.4,1.2,0,-6.1,0,3.95096221751412
4,3,10,69,3,43,0,-26.9,0,0,0,0,0,0,-2.4,1.2,0,-6.1,0,3.95096221751412
4,3,10,69,3,44,0,-26.7,0,0,0,0,0,0,-2.4,1.2,0,-6.1,0,3.95096221751412
4,3,10,69,3,45,0,-26.6,0,0,0,0,0,0,-2.4,1.2,0,-6.1,0,3.95096221751412
4,3,10,69,3,46,0,-26.4,0,0,0,0,0,0,-2.4,1.2,0,-6.1,0,3.95096221751412
4,3,10,69,3,47,0,-26.3,0,0,0,0,0,0,-2.4,1.1,0,-6.1,0,3.95096221751412
4,3,10,69,3,48,0,-26.1,0,0,0,0,0,0,-2.4,1.1,0,-6.1,0,3.95096221751412
4,3,10,69,3,49,0,-26,0,0,0,0,0,0,-2.5,1.1,0,-6.1,0,3.95096221751412
4,3,10,69,3,50,0,-25.9,0,0,0,0,0,0,-2.5,1.1,0,-6.1,0,3.95096221751412
4,3,10,69,3,51,0,-25.7,0,0,0,0,0,0,-2.5,1.1,0,-6.1,0,3.95096221751412
4,3,10,69,3,52,0,-25.6,0,0,0,0,0,0,-2.5,1.1,0,-6.1,0,3.95096221751412
