Tecomat F2x CP2005I v2.3.063 DataLogger v1.3 (2024-01-10-00:00:00) : Hot_Dock / Srovnani ! Type : PERIODIC | DATE : %TYYYY-MM-DD | TIME : %Thh:mm:ss | REAL : %3.2f %RF051252 | REAL : %3.2f %RF051426 | REAL : %4.3f %RF051948 | STRING : %s | ,;
DATE;TIME;1_MT_01;1_MT_02;1_MF_01;Text
2024-01-10;00:52:00;20,02;15,85;0,000; Sync 
2024-01-10;00:53:00;19,95;15,81;0,000; Sync 
2024-01-10;00:54:00;19,87;15,75;0,000; Sync 
2024-01-10;00:55:00;19,78;15,70;0,000; Sync 
2024-01-10;00:56:00;19,68;15,61;0,000; Sync 
2024-01-10;00:57:00;19,58;15,53;0,000; Sync 
2024-01-10;00:58:00;19,50;15,47;0,000; Sync 
2024-01-10;00:59:00;19,44;15,43;0,000; Sync 
2024-01-10;01:00:00;19,34;15,34;0,000; Sync 
2024-01-10;01:01:00;19,26;15,26;0,000; Sync 
2024-01-10;01:02:00;19,18;15,23;0,000; Sync 
2024-01-10;01:03:00;19,12;15,19;0,000; Sync 
2024-01-10;01:04:00;19,00;15,10;0,000; Sync 
2024-01-10;01:05:00;18,95;15,06;0,000; Sync 
2024-01-10;01:06:00;18,85;14,98;0,000; Sync 
2024-01-10;01:07:00;18,75;14,91;0,000; Sync 
2024-01-10;01:08:00;18,69;14,84;0,000; Sync 
2024-01-10;01:09:00;18,62;14,81;0,000; Sync 
2024-01-10;01:10:00;18,52;14,72;0,000; Sync 
2024-01-10;01:11:00;18,44;14,66;0,000; Sync 
2024-01-10;01:12:00;18,33;14,59;0,000; Sync 
2024-01-10;01:13:00;18,29;14,56;0,000; Sync 
2024-01-10;01:14:00;18,21;14,49;0,000; Sync 
2024-01-10;01:15:00;18,14;14,45;0,000; Sync 
2024-01-10;01:16:00;18,11;14,42;0,000; Sync 
2024-01-10;01:17:00;17,99;14,31;0,000; Sync 
2024-01-10;01:18:00;17,92;14,27;0,000; Sync 
2024-01-10;01:19:00;17,89;14,22;0,000; Sync 
2024-01-10;01:20:00;17,81;14,14;0,000; Sync 
2024-01-10;01:21:00;17,78;14,10;0,000; Sync 
2024-01-10;01:22:00;17,72;14,02;0,000; Sync 
2024-01-10;01:23:00;17,64;13,92;0,000; Sync 
2024-01-10;01:24:00;17,56;13,84;0,000; Sync 
2024-01-10;01:25:00;17,52;13,79;0,000; Sync 
2024-01-10;01:26:00;17,42;13,70;0,000; Sync 
2024-01-10;01:27:00;17,33;13,67;0,000; Sync 
2024-01-10;01:28:00;17,25;13,62;0,000; Sync 
2024-01-10;01:29:00;17,16;13,56;0,000; Sync 
2024-01-10;01:30:00;17,11;13,53;0,000; Sync 
2024-01-10;01:31:00;16,99;13,48;0,000; Sync 
2024-01-10;01:32:00;16,91;13,42;0,000; Sync 
2024-01-10;01:33:00;16,85;13,38;0,000; Sync 
2024-01-10;01:34:00;16,78;13,35;0,000; Sync 
2024-01-10;01:35:00;16,71;13,31;0,000; Sync 
2024-01-10;01:36:00;16,62;13,24;0,000; Sync 
2024-01-10;01:37:00;16,57;13,20;0,000; Sync 
2024-01-10;01:38:00;16,50;13,16;0,000; Sync 
2024-01-10;01:39:00;16,43;13,12;0,000; Sync 
2024-01-10;01:40:00;16,35;13,09;0,000; Sync 
2024-01-10;01:41:00;17,50;15,67;1826,859; Sync 
2024-01-10;01:42:00;26,31;25,30;1391,820; Sync 
2024-01-10;01:43:00;30,19;27,68;793,423; Sync 
2024-01-10;01:44:00;31,98;28,40;465,237; Sync 
2024-01-10;01:45:00;34,02;28,69;465,287; Sync 
2024-01-10;01:46:00;35,62;28,91;557,288; Sync 
2024-01-10;01:47:00;35,49;29,09;616,640; Sync 
2024-01-10;01:48:00;36,29;29,39;705,850; Sync 
2024-01-10;01:49:00;36,71;29,71;833,964; Sync 
2024-01-10;01:50:00;36,88;30,12;944,374; Sync 
2024-01-10;01:51:00;36,98;30,55;957,387; Sync 
2024-01-10;01:52:00;37,39;31,09;1012,958; Sync 
2024-01-10;01:53:00;38,05;31,68;1040,169; Sync 
2024-01-10;01:54:00;38,49;32,24;1049,479; Sync 
2024-01-10;01:55:00;39,06;32,91;1055,537; Sync 
2024-01-10;01:56:00;39,49;33,50;1056,338; Sync 
2024-01-10;01:57:00;39,81;34,08;989,469; Sync 
2024-01-10;01:58:00;40,15;34,47;979,309; Sync 
2024-01-10;01:59:00;37,82;34,86;2062,038; Sync 
2024-01-10;02:00:00;32,76;35,31;2061,388; Sync 
2024-01-10;02:01:00;34,69;35,62;2061,638; Sync 
2024-01-10;02:02:00;38,03;36,16;1965,053; Sync 
2024-01-10;02:03:00;38,63;36,29;1382,108; Sync 
2024-01-10;02:04:00;39,41;36,30;868,048; Sync 
2024-01-10;02:05:00;40,51;36,40;504,364; Sync 
2024-01-10;02:06:00;41,10;36,42;472,942; Sync 
2024-01-10;02:07:00;40,78;36,24;472,892; Sync 
2024-01-10;02:08:00;40,36;36,09;472,942; Sync 
2024-01-10;02:09:00;39,81;36,22;472,503; Sync 
2024-01-10;02:10:00;39,44;36,02;472,042; Sync 
2024-01-10;02:11:00;39,26;35,95;472,559; Sync 
2024-01-10;02:12:00;39,08;35,48;472,153; Sync 
2024-01-10;02:13:00;38,79;35,03;471,241; Sync 
2024-01-10;02:14:00;38,66;34,83;471,230; Sync 
2024-01-10;02:15:00;38,42;34,75;471,652; Sync 
2024-01-10;02:16:00;38,25;34,72;470,991; Sync 
2024-01-10;02:17:00;38,18;34,66;471,291; Sync 
2024-01-10;02:18:00;38,77;34,67;470,841; Sync 
2024-01-10;02:19:00;39,16;34,72;470,852; Sync 
2024-01-10;02:20:00;39,37;34,76;471,591; Sync 
2024-01-10;02:21:00;39,14;34,80;471,091; Sync 
2024-01-10;02:22:00;39,81;34,89;471,141; Sync 
2024-01-10;02:23:00;40,85;34,97;477,245; Sync 
2024-01-10;02:24:00;41,23;35,04;526,729; Sync 
2024-01-10;02:25:00;40,96;35,15;470,941; Sync 
2024-01-10;02:26:00;41,40;35,26;471,191; Sync 
2024-01-10;02:27:00;42,36;35,29;689,670; Sync 
2024-01-10;02:28:00;40,12;35,39;472,092; Sync 
2024-01-10;02:29:00;38,80;35,51;470,741; Sync 
2024-01-10;02:30:00;39,01;35,59;470,130; Sync 
2024-01-10;02:31:00;39,77;35,65;470,880; Sync 
2024-01-10;02:32:00;39,21;35,68;471,953; Sync 
2024-01-10;02:33:00;39,94;35,74;470,591; Sync 
2024-01-10;02:34:00;41,11;35,84;471,391; Sync 
2024-01-10;02:35:00;41,32;35,85;471,180; Sync 
2024-01-10;02:36:00;41,46;35,85;472,203; Sync 
2024-01-10;02:37:00;41,80;35,96;471,741; Sync 
2024-01-10;02:38:00;42,37;35,98;510,194; Sync 
2024-01-10;02:39:00;42,12;36,03;547,928; Sync 
2024-01-10;02:40:00;42,10;36,12;486,086; Sync 
2024-01-10;02:41:00;42,38;36,19;486,567; Sync 
2024-01-10;02:42:00;42,46;36,22;485,836; Sync 
2024-01-10;02:43:00;42,65;36,25;549,794; Sync 
2024-01-10;02:44:00;42,38;36,34;559,340; Sync 
2024-01-10;02:45:00;42,38;36,39;494,575; Sync 
2024-01-10;02:46:00;42,68;36,44;493,638; Sync 
2024-01-10;02:47:00;42,85;36,49;544,941; Sync 
2024-01-10;02:48:00;42,60;36,50;559,551; Sync 
2024-01-10;02:49:00;43,45;36,62;769,693; Sync 
2024-01-10;02:50:00;40,55;36,67;473,004; Sync 
2024-01-10;02:51:00;39,40;36,74;471,152; Sync 
2024-01-10;02:52:00;39,84;36,82;470,891; Sync 
2024-01-10;02:53:00;39,96;36,76;470,891; Sync 
2024-01-10;02:54:00;40,01;36,85;470,541; Sync 
2024-01-10;02:55:00;40,39;36,83;471,402; Sync 
2024-01-10;02:56:00;41,23;36,86;471,641; Sync 
2024-01-10;02:57:00;41,91;36,93;472,142; Sync 
2024-01-10;02:58:00;42,25;37,00;471,792; Sync 
2024-01-10;02:59:00;42,63;37,09;471,691; Sync 
2024-01-10;03:00:00;43,29;37,15;473,042; Sync 
2024-01-10;03:01:00;43,26;37,23;533,564; Sync 
2024-01-10;03:02:00;43,25;37,32;472,992; Sync 
2024-01-10;03:03:00;43,63;37,38;472,992; Sync 
2024-01-10;03:04:00;43,59;37,49;544,140; Sync 
2024-01-10;03:05:00;43,50;37,57;544,241; Sync 
2024-01-10;03:06:00;43,59;37,64;480,948; Sync 
2024-01-10;03:07:00;43,89;37,72;479,660; Sync 
2024-01-10;03:08:00;44,06;37,74;526,128; Sync 
2024-01-10;03:09:00;43,92;37,86;542,790; Sync 
2024-01-10;03:10:00;43,86;37,90;542,089; Sync 
2024-01-10;03:11:00;44,00;37,98;755,434; Sync 
2024-01-10;03:12:00;41,16;38,08;472,503; Sync 
2024-01-10;03:13:00;40,40;38,14;471,731; Sync 
2024-01-10;03:14:00;40,66;38,22;471,491; Sync 
2024-01-10;03:15:00;40,98;38,32;471,591; Sync 
2024-01-10;03:16:00;41,17;38,31;471,741; Sync 
2024-01-10;03:17:00;41,64;38,32;471,591; Sync 
2024-01-10;03:18:00;42,75;38,42;471,507; Sync 
2024-01-10;03:19:00;43,00;38,23;471,241; Sync 
2024-01-10;03:20:00;43,13;37,84;471,591; Sync 
2024-01-10;03:21:00;43,08;37,53;472,092; Sync 
2024-01-10;03:22:00;43,39;37,46;473,192; Sync 
2024-01-10;03:23:00;43,61;37,40;527,129; Sync 
2024-01-10;03:24:00;43,39;37,45;531,512; Sync 
2024-01-10;03:25:00;43,63;37,61;530,982; Sync 
2024-01-10;03:26:00;43,56;37,65;531,082; Sync 
2024-01-10;03:27:00;43,78;37,77;472,031; Sync 
2024-01-10;03:28:00;44,06;37,89;472,442; Sync 
2024-01-10;03:29:00;44,16;38,02;539,788; Sync 
2024-01-10;03:30:00;44,17;38,16;539,888; Sync 
2024-01-10;03:31:00;44,08;38,26;525,578; Sync 
2024-01-10;03:32:00;45,13;38,38;496,608; Sync 
2024-01-10;03:33:00;43,76;38,55;677,581; Sync 
2024-01-10;03:34:00;41,58;38,68;471,942; Sync 
2024-01-10;03:35:00;40,96;38,74;471,992; Sync 
2024-01-10;03:36:00;41,03;38,82;472,242; Sync 
2024-01-10;03:37:00;41,40;38,92;471,530; Sync 
2024-01-10;03:38:00;41,55;38,97;471,641; Sync 
2024-01-10;03:39:00;42,13;39,03;471,341; Sync 
2024-01-10;03:40:00;43,14;39,07;471,931; Sync 
2024-01-10;03:41:00;43,69;39,18;471,992; Sync 
2024-01-10;03:42:00;44,08;39,18;472,542; Sync 
2024-01-10;03:43:00;44,39;39,27;471,981; Sync 
2024-01-10;03:44:00;44,87;39,31;473,154; Sync 
2024-01-10;03:45:00;45,52;39,39;477,345; Sync 
2024-01-10;03:46:00;45,57;39,50;542,890; Sync 
2024-01-10;03:47:00;45,27;39,52;477,458; Sync 
2024-01-10;03:48:00;45,57;39,54;473,092; Sync 
2024-01-10;03:49:00;45,89;39,62;509,317; Sync 
2024-01-10;03:50:00;45,71;39,66;538,554; Sync 
2024-01-10;03:51:00;45,61;39,69;539,037; Sync 
2024-01-10;03:52:00;45,69;39,78;473,293; Sync 
2024-01-10;03:53:00;46,01;39,84;473,192; Sync 
2024-01-10;03:54:00;47,63;39,89;647,160; Sync 
2024-01-10;03:55:00;44,65;39,99;551,482; Sync 
2024-01-10;03:56:00;41,94;40,10;471,641; Sync 
2024-01-10;03:57:00;41,30;40,11;471,130; Sync 
2024-01-10;03:58:00;41,88;40,13;471,280; Sync 
2024-01-10;03:59:00;42,39;40,14;472,042; Sync 
2024-01-10;04:00:00;42,93;40,22;472,031; Sync 
2024-01-10;04:01:00;43,24;40,20;471,942; Sync 
2024-01-10;04:02:00;44,16;40,26;471,881; Sync 
2024-01-10;04:03:00;44,85;40,27;472,653; Sync 
2024-01-10;04:04:00;44,60;40,27;472,954; Sync 
2024-01-10;04:05:00;45,00;40,29;472,242; Sync 
2024-01-10;04:06:00;45,60;40,37;473,293; Sync 
2024-01-10;04:07:00;45,66;40,37;472,181; Sync 
2024-01-10;04:08:00;40,46;40,36;0,000; Sync 
2024-01-10;04:09:00;38,61;39,68;0,000; Sync 
2024-01-10;04:10:00;38,20;36,49;0,000; Sync 
2024-01-10;04:11:00;37,92;34,18;0,000; Sync 
2024-01-10;04:12:00;37,72;32,63;0,000; Sync 
2024-01-10;04:13:00;37,50;31,80;0,000; Sync 
2024-01-10;04:14:00;37,29;31,61;0,000; Sync 
2024-01-10;04:15:00;37,03;31,52;0,000; Sync 
2024-01-10;04:16:00;36,78;31,36;0,000; Sync 
2024-01-10;04:17:00;36,41;31,08;0,000; Sync 
2024-01-10;04:18:00;36,22;30,77;0,000; Sync 
2024-01-10;04:19:00;35,92;30,43;0,000; Sync 
2024-01-10;04:20:00;35,68;30,08;0,000; Sync 
2024-01-10;04:21:00;35,37;29,75;0,000; Sync 
2024-01-10;04:22:00;35,12;29,44;0,000; Sync 
2024-01-10;04:23:00;34,83;29,17;0,000; Sync 
2024-01-10;04:24:00;34,47;28,84;0,000; Sync 
2024-01-10;04:25:00;34,26;28,60;0,000; Sync 
2024-01-10;04:26:00;34,00;28,33;0,000; Sync 
2024-01-10;04:27:00;33,73;28,10;0,000; Sync 
2024-01-10;04:28:00;33,48;27,82;0,000; Sync 
2024-01-10;04:29:00;33,19;27,56;0,000; Sync 
2024-01-10;04:30:00;32,91;27,30;0,000; Sync 
2024-01-10;04:31:00;32,62;27,05;0,000; Sync 
2024-01-10;04:32:00;32,39;26,83;0,000; Sync 
2024-01-10;04:33:00;32,17;26,60;0,000; Sync 
2024-01-10;04:34:00;31,94;26,41;0,000; Sync 
2024-01-10;04:35:00;31,70;26,20;0,000; Sync 
2024-01-10;04:36:00;31,49;25,98;0,000; Sync 
2024-01-10;04:37:00;31,30;25,84;0,000; Sync 
2024-01-10;04:38:00;31,03;25,59;0,000; Sync 
2024-01-10;04:39:00;30,80;25,42;0,000; Sync 
2024-01-10;04:40:00;30,58;25,24;0,000; Sync 
2024-01-10;04:41:00;30,37;25,08;0,000; Sync 
2024-01-10;04:42:00;30,16;24,87;0,000; Sync 
2024-01-10;04:43:00;29,93;24,68;0,000; Sync 
2024-01-10;04:44:00;29,75;24,53;0,000; Sync 
2024-01-10;04:45:00;29,53;24,35;0,000; Sync 
2024-01-10;04:46:00;29,33;24,18;0,000; Sync 
2024-01-10;04:47:00;29,11;24,00;0,000; Sync 
2024-01-10;04:48:00;28,93;23,85;0,000; Sync 
2024-01-10;04:49:00;28,79;23,73;0,000; Sync 
2024-01-10;04:50:00;28,58;23,55;0,000; Sync 
2024-01-10;04:51:00;28,42;23,41;0,000; Sync 
2024-01-10;04:52:00;28,20;23,22;0,000; Sync 
2024-01-10;04:53:00;28,04;23,10;0,000; Sync 
2024-01-10;04:54:00;27,85;22,93;0,000; Sync 
2024-01-10;04:55:00;27,70;22,82;0,000; Sync 
2024-01-10;04:56:00;27,51;22,65;0,000; Sync 
2024-01-10;04:57:00;27,34;22,50;0,000; Sync 
2024-01-10;04:58:00;27,16;22,36;0,000; Sync 
2024-01-10;04:59:00;27,00;22,19;0,000; Sync 
2024-01-10;05:00:00;26,89;22,09;0,000; Sync 
2024-01-10;05:01:00;26,72;21,96;0,000; Sync 
2024-01-10;05:02:00;26,58;21,80;0,000; Sync 
2024-01-10;05:03:00;26,44;21,72;0,000; Sync 
2024-01-10;05:04:00;26,28;21,56;0,000; Sync 
2024-01-10;05:05:00;26,12;21,40;0,000; Sync 
2024-01-10;05:06:00;26,03;21,25;0,000; Sync 
2024-01-10;05:07:00;25,98;21,12;0,000; Sync 
2024-01-10;05:08:00;25,86;20,91;0,000; Sync 
2024-01-10;05:09:00;25,74;20,75;0,000; Sync 
2024-01-10;05:10:00;25,59;20,59;0,000; Sync 
2024-01-10;05:11:00;25,42;20,46;0,000; Sync 
2024-01-10;05:12:00;25,30;20,31;0,000; Sync 
2024-01-10;05:13:00;25,14;20,20;0,000; Sync 
2024-01-10;05:14:00;24,95;20,07;0,000; Sync 
2024-01-10;05:15:00;24,82;19,95;0,000; Sync 
2024-01-10;05:16:00;24,71;19,87;0,000; Sync 
2024-01-10;05:17:00;24,52;19,73;0,000; Sync 
2024-01-10;05:18:00;24,42;19,67;0,000; Sync 
2024-01-10;05:19:00;24,29;19,52;0,000; Sync 
2024-01-10;05:20:00;24,12;19,41;0,000; Sync 
2024-01-10;05:21:00;24,01;19,31;0,000; Sync 
2024-01-10;05:22:00;23,92;19,23;0,000; Sync 
2024-01-10;05:23:00;23,77;19,08;0,000; Sync 
2024-01-10;05:24:00;23,65;19,00;0,000; Sync 
2024-01-10;05:25:00;23,56;18,88;0,000; Sync 
2024-01-10;05:26:00;23,42;18,80;0,000; Sync 
2024-01-10;05:27:00;23,32;18,73;0,000; Sync 
2024-01-10;05:28:00;23,19;18,62;0,000; Sync 
2024-01-10;05:29:00;23,06;18,52;0,000; Sync 
2024-01-10;05:30:00;22,93;18,39;0,000; Sync 
2024-01-10;05:31:00;22,80;18,28;0,000; Sync 
2024-01-10;05:32:00;22,69;18,19;0,000; Sync 
2024-01-10;05:33:00;22,62;18,14;0,000; Sync 
2024-01-10;05:34:00;22,50;18,03;0,000; Sync 
2024-01-10;05:35:00;22,38;17,92;0,000; Sync 
2024-01-10;05:36:00;22,26;17,82;0,000; Sync 
2024-01-10;05:37:00;22,14;17,72;0,000; Sync 
2024-01-10;05:38:00;22,07;17,66;0,000; Sync 
2024-01-10;05:39:00;21,91;17,53;0,000; Sync 
2024-01-10;05:40:00;21,84;17,46;0,000; Sync 
2024-01-10;05:41:00;21,75;17,38;0,000; Sync 
2024-01-10;05:42:00;21,64;17,30;0,000; Sync 
2024-01-10;05:43:00;21,54;17,21;0,000; Sync 
2024-01-10;05:44:00;21,44;17,13;0,000; Sync 
2024-01-10;05:45:00;21,32;17,03;0,000; Sync 
2024-01-10;05:46:00;21,20;16,94;0,000; Sync 
2024-01-10;05:47:00;21,12;16,87;0,000; Sync 
2024-01-10;05:48:00;21,00;16,78;0,000; Sync 
2024-01-10;05:49:00;20,92;16,69;0,000; Sync 
2024-01-10;05:50:00;20,84;16,64;0,000; Sync 
2024-01-10;05:51:00;20,70;16,52;0,000; Sync 
2024-01-10;05:52:00;20,62;16,47;0,000; Sync 
2024-01-10;05:53:00;20,55;16,38;0,000; Sync 
2024-01-10;05:54:00;20,42;16,27;0,000; Sync 
2024-01-10;05:55:00;20,33;16,22;0,000; Sync 
2024-01-10;05:56:00;20,23;16,15;0,000; Sync 
2024-01-10;05:57:00;20,12;16,06;0,000; Sync 
2024-01-10;05:58:00;20,02;15,97;0,000; Sync 
2024-01-10;05:59:00;19,93;15,89;0,000; Sync 
2024-01-10;06:00:00;19,85;15,85;0,000; Sync 
2024-01-10;06:01:00;19,77;15,75;0,000; Sync 
2024-01-10;06:02:00;19,65;15,67;0,000; Sync 
2024-01-10;06:03:00;19,58;15,61;0,000; Sync 
2024-01-10;06:04:00;19,49;15,54;0,000; Sync 
2024-01-10;06:05:00;19,41;15,46;0,000; Sync 
2024-01-10;06:06:00;19,31;15,36;0,000; Sync 
2024-01-10;06:07:00;19,26;15,28;0,000; Sync 
2024-01-10;06:08:00;19,23;15,15;0,000; Sync 
2024-01-10;06:09:00;19,22;15,05;0,000; Sync 
2024-01-10;06:10:00;19,14;14,96;0,000; Sync 
2024-01-10;06:11:00;19,06;14,86;0,000; Sync 
2024-01-10;06:12:00;18,89;14,69;0,000; Sync 
2024-01-10;06:13:00;18,89;14,69;0,000; Sync 
2024-01-10;06:14:00;18,72;14,59;0,000; Sync 
2024-01-10;06:15:00;18,61;14,48;0,000; Sync 
2024-01-10;06:16:00;18,51;14,44;0,000; Sync 
2024-01-10;06:17:00;18,38;14,33;0,000; Sync 
2024-01-10;06:18:00;18,33;14,36;0,000; Sync 
2024-01-10;06:19:00;18,22;14,30;0,000; Sync 
2024-01-10;06:20:00;18,10;14,18;0,000; Sync 
2024-01-10;06:21:00;18,03;14,14;0,000; Sync 
2024-01-10;06:22:00;17,99;14,09;0,000; Sync 
2024-01-10;06:23:00;18,16;14,44;1260,479; Sync 
2024-01-10;06:24:00;32,60;33,29;1231,564; Sync 
2024-01-10;06:25:00;39,40;38,22;863,721; Sync 
2024-01-10;06:26:00;42,13;39,84;863,807; Sync 
2024-01-10;06:27:00;44,57;40,44;864,608; Sync 
2024-01-10;06:28:00;45,81;40,60;865,458; Sync 
2024-01-10;06:29:00;46,55;40,74;864,758; Sync 
2024-01-10;06:30:00;47,54;40,92;863,571; Sync 
2024-01-10;06:31:00;48,17;41,06;864,357; Sync 
2024-01-10;06:32:00;48,53;41,27;865,208; Sync 
2024-01-10;06:33:00;48,75;41,47;864,508; Sync 
2024-01-10;06:34:00;48,98;41,65;863,757; Sync 
2024-01-10;06:35:00;49,41;41,89;863,807; Sync 
2024-01-10;06:36:00;49,90;42,17;863,707; Sync 
2024-01-10;06:37:00;49,84;42,48;864,508; Sync 
2024-01-10;06:38:00;50,14;42,84;865,645; Sync 
2024-01-10;06:39:00;50,38;43,24;864,307; Sync 
2024-01-10;06:40:00;41,44;34,41;1023,065; Sync 
2024-01-10;06:41:00;37,48;29,83;1047,131; Sync 
2024-01-10;06:42:00;35,59;28,66;1112,876; Sync 
2024-01-10;06:43:00;34,87;28,37;1156,405; Sync 
2024-01-10;06:44:00;34,69;28,29;1156,555; Sync 
2024-01-10;06:45:00;35,11;28,65;1176,969; Sync 
2024-01-10;06:46:00;35,31;28,99;1215,195; Sync 
2024-01-10;06:47:00;35,87;29,56;1219,148; Sync 
2024-01-10;06:48:00;36,44;30,16;1237,410; Sync 
2024-01-10;06:49:00;37,10;30,84;1236,960; Sync 
2024-01-10;06:50:00;36,78;31,49;1157,956; Sync 
2024-01-10;06:51:00;33,75;31,97;437,818; Sync 
2024-01-10;06:52:00;32,23;32,03;0,000; Sync 
2024-01-10;06:53:00;31,68;31,24;0,000; Sync 
2024-01-10;06:54:00;31,34;30,29;0,000; Sync 
2024-01-10;06:55:00;31,12;29,64;0,000; Sync 
2024-01-10;06:56:00;30,88;29,12;0,000; Sync 
2024-01-10;06:57:00;30,69;28,88;0,000; Sync 
2024-01-10;06:58:00;30,44;28,63;0,000; Sync 
2024-01-10;06:59:00;30,25;28,44;0,000; Sync 
2024-01-10;07:00:00;30,05;28,22;0,000; Sync 
2024-01-10;07:01:00;29,83;27,99;0,000; Sync 
2024-01-10;07:02:00;29,55;27,69;0,000; Sync 
2024-01-10;07:03:00;29,35;27,45;0,000; Sync 
2024-01-10;07:04:00;29,10;27,15;0,000; Sync 
2024-01-10;07:05:00;28,90;26,96;0,000; Sync 
2024-01-10;07:06:00;28,69;26,70;0,000; Sync 
2024-01-10;07:07:00;28,48;26,45;0,000; Sync 
2024-01-10;07:08:00;28,25;26,19;0,000; Sync 
2024-01-10;07:09:00;28,06;26,00;0,000; Sync 
2024-01-10;07:10:00;27,83;25,74;0,000; Sync 
2024-01-10;07:11:00;27,61;25,53;0,000; Sync 
2024-01-10;07:12:00;27,43;25,31;0,000; Sync 
2024-01-10;07:13:00;27,18;25,10;0,000; Sync 
2024-01-10;07:14:00;26,95;24,85;0,000; Sync 
2024-01-10;07:15:00;26,77;24,71;0,000; Sync 
2024-01-10;07:16:00;26,57;24,49;0,000; Sync 
2024-01-10;07:17:00;26,34;24,25;0,000; Sync 
2024-01-10;07:18:00;26,16;24,05;0,000; Sync 
2024-01-10;07:19:00;25,96;23,86;0,000; Sync 
2024-01-10;07:20:00;25,85;23,72;0,000; Sync 
2024-01-10;07:21:00;25,62;23,50;0,000; Sync 
2024-01-10;07:22:00;25,44;23,32;0,000; Sync 
2024-01-10;07:23:00;25,26;23,13;0,000; Sync 
2024-01-10;07:24:00;25,06;22,93;0,000; Sync 
2024-01-10;07:25:00;24,86;22,71;0,000; Sync 
2024-01-10;07:26:00;24,74;22,59;0,000; Sync 
2024-01-10;07:27:00;24,54;22,39;0,000; Sync 
2024-01-10;07:28:00;24,40;22,24;0,000; Sync 
2024-01-10;07:29:00;24,24;22,07;0,000; Sync 
2024-01-10;07:30:00;24,04;21,88;0,000; Sync 
2024-01-10;07:31:00;23,88;21,71;0,000; Sync 
