Tecomat F2x CP2005I v2.3.063 DataLogger v1.3 (2024-01-09-00:00:00) : Data / Emulator ! Type : PERIODIC | DATE : %TYYYY-MM-DD | TIME : %Thh:mm:ss | REAL : %3.1f %RF007990 | REAL : %3.1f %RF007994 | REAL : %3.1f %RF007998 | REAL : %3.1f %RF008002 | REAL : %1.1f %RF008010 | REAL : %f %RF009504 | REAL : %f %RF009628 | REAL : %f %RF009519 | REAL : %f %RF009643 | STRING : %s | ,;
DATE;TIME;tHot1;tHot2;tCold1;tCold2;siemensFlow;requiredTemp3WV;requiredFlow2WV;PID.out3WV;PID.out2WV;Text
2024-01-09;02:27:00;19,3;18,5;18,5;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:28:00;19,3;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:29:00;19,4;18,4;18,4;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:30:00;19,4;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:31:00;19,2;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:32:00;19,3;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:33:00;19,3;18,5;18,4;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:34:00;19,4;18,6;18,6;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:35:00;19,2;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:36:00;19,4;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:37:00;19,3;18,5;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:38:00;19,4;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:39:00;19,4;18,5;18,5;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:40:00;19,3;18,5;18,6;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:41:00;19,3;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:42:00;19,2;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:43:00;19,3;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:44:00;19,3;18,5;18,5;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:45:00;19,3;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:46:00;19,3;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:47:00;19,3;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:48:00;19,4;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:49:00;19,2;18,4;18,4;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:50:00;19,2;18,5;18,5;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:51:00;19,2;18,5;18,5;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:52:00;19,3;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:53:00;19,4;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:54:00;19,2;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:55:00;19,2;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:56:00;19,2;18,5;18,5;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:57:00;19,3;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:58:00;19,4;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;02:59:00;19,4;18,6;18,5;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:00:00;19,3;18,5;18,5;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:01:00;19,4;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:02:00;19,4;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:03:00;19,2;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:04:00;19,3;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:05:00;19,4;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:06:00;19,4;18,6;18,6;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:07:00;19,4;18,6;18,6;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:08:00;19,2;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:09:00;19,3;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:10:00;19,3;18,5;18,5;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:11:00;19,4;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:12:00;19,3;18,5;18,5;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:13:00;19,2;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:14:00;19,4;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:15:00;19,3;18,5;18,5;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:16:00;19,3;18,6;18,6;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:17:00;19,3;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:18:00;19,3;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:19:00;19,3;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:20:00;19,4;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:21:00;19,2;18,5;18,5;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:22:00;19,2;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:23:00;19,3;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:24:00;19,3;18,5;18,5;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:25:00;19,4;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:26:00;19,3;18,5;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:27:00;19,4;18,6;18,6;18,8;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:28:00;19,3;18,5;18,5;18,6;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:29:00;19,4;18,6;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
2024-01-09;03:30:00;19,4;18,6;18,5;18,7;0,0;0,000000;0,000000;10,000000;10,000000; Sync 
