Tecomat F2x CP2007I v2.3.061 DataLogger v1.3 (2024-01-17-00:00:00) : Datalog / El_meter ! Type : PERIODIC | DATE : %TDD-MM-YYYY | TIME : %Thh:mm:ss | REAL : %9.f %RF012397 | REAL : %9.f %RF012401 | REAL : %9.f %RF012405 | ,;
DATUM;ÈAS;Vykon L1;Vykon L2;Vykon L3
17-01-2024;12:00:11;     1410;        0;       -0;
17-01-2024;12:00:21;     1405;       -0;       -0;
17-01-2024;12:00:31;     1397;       -0;       -0;
17-01-2024;12:00:41;     1327;        0;       -0;
17-01-2024;12:00:51;     1221;       -0;       -0;
17-01-2024;12:01:01;     1207;        0;       -0;
17-01-2024;12:01:11;     1212;        0;        0;
17-01-2024;12:01:21;     1217;       -0;       -0;
17-01-2024;12:01:31;     1222;        0;       -0;
17-01-2024;12:01:41;     1233;        0;       -0;
17-01-2024;12:01:51;     1228;        0;       -0;
17-01-2024;12:02:01;     1226;        0;       -0;
17-01-2024;12:02:11;     1225;       -0;       -0;
17-01-2024;12:02:21;     1227;       -0;       -0;
17-01-2024;12:02:31;     1225;        0;       -0;
17-01-2024;12:02:41;     1227;        0;       -0;
17-01-2024;12:02:51;     1233;        0;       -0;
17-01-2024;12:03:01;     1230;        0;       -0;
17-01-2024;12:03:11;     1132;        0;       -0;
17-01-2024;12:03:21;     1074;        0;       -0;
17-01-2024;12:03:31;     1065;        0;       -0;
17-01-2024;12:03:41;     1063;        0;       -0;
17-01-2024;12:03:51;     1067;       -0;       -0;
17-01-2024;12:04:01;     1074;        0;       -0;
17-01-2024;12:04:11;     1073;        0;       -0;
17-01-2024;12:04:21;     1077;       -0;       -0;
17-01-2024;12:04:31;     1080;        0;       -0;
17-01-2024;12:04:41;     1082;        0;       -0;
17-01-2024;12:04:51;     1083;        0;       -0;
17-01-2024;12:05:01;     1082;        0;       -0;
17-01-2024;12:05:11;     1077;        0;       -0;
17-01-2024;12:05:21;     1070;        0;       -0;
17-01-2024;12:05:31;     1064;        0;       -0;
17-01-2024;12:05:41;     1061;        0;       -0;
17-01-2024;12:05:51;      900;       -0;       -0;
17-01-2024;12:06:01;      886;        0;       -0;
17-01-2024;12:06:11;      879;       -0;       -0;
17-01-2024;12:06:21;      876;        0;       -0;
17-01-2024;12:06:31;      876;        0;       -0;
17-01-2024;12:06:41;      880;        0;       -0;
17-01-2024;12:06:51;     1031;        0;       -0;
17-01-2024;12:07:01;     1042;        0;       -0;
17-01-2024;12:07:11;      893;       -0;       -0;
17-01-2024;12:07:21;      881;       -0;        0;
17-01-2024;12:07:31;      876;       -0;       -0;
17-01-2024;12:07:41;      872;       -0;       -0;
17-01-2024;12:07:51;      878;       -0;       -0;
17-01-2024;12:08:01;      467;       -0;       -0;
17-01-2024;12:08:11;      450;        0;       -0;
17-01-2024;12:08:21;      379;        0;       -0;
17-01-2024;12:08:31;      453;        0;       -0;
17-01-2024;12:08:41;      588;        0;       -0;
17-01-2024;12:08:51;      842;        0;       -0;
17-01-2024;12:09:01;     1049;        0;       -0;
17-01-2024;12:09:11;     1248;       -0;        0;
17-01-2024;12:09:21;     1173;        0;       -0;
17-01-2024;12:09:31;      880;        0;       -0;
17-01-2024;12:09:41;      848;       -0;       -0;
17-01-2024;12:09:51;      912;       -0;       -0;
17-01-2024;12:10:01;      610;       -0;       -0;
17-01-2024;12:10:11;      841;       -0;       -0;
17-01-2024;12:10:21;     1171;       -0;       -0;
17-01-2024;12:10:31;     1496;       -0;       -0;
17-01-2024;12:10:41;     1816;        0;       -0;
17-01-2024;12:10:51;     1779;        0;       -0;
17-01-2024;12:11:01;     1757;       -0;       -0;
17-01-2024;12:11:11;     1745;        0;       -0;
17-01-2024;12:11:21;     1734;        0;       -0;
17-01-2024;12:11:31;     1701;       -0;       -0;
17-01-2024;12:11:41;     1578;       -0;       -0;
17-01-2024;12:11:51;     1513;        0;       -0;
17-01-2024;12:12:01;     1519;       -0;       -0;
17-01-2024;12:12:11;     1520;       -0;       -0;
17-01-2024;12:12:21;     1520;       -0;       -0;
17-01-2024;12:12:31;     1527;       -0;       -0;
17-01-2024;12:12:41;     1542;       -0;        0;
17-01-2024;12:12:51;     1548;       -0;       -0;
17-01-2024;12:13:01;     1558;        0;       -0;
17-01-2024;12:13:11;     1562;       -0;       -0;
17-01-2024;12:13:21;     1475;        0;       -0;
17-01-2024;12:13:31;     1400;        0;       -0;
17-01-2024;12:13:41;     1406;        0;       -0;
17-01-2024;12:13:51;     1420;       -0;       -0;
17-01-2024;12:14:01;     1435;       -0;       -0;
17-01-2024;12:14:11;     1454;        0;       -0;
17-01-2024;12:14:21;     1291;        0;        0;
17-01-2024;12:14:31;     1278;        0;       -0;
17-01-2024;12:14:41;     1267;       -0;       -0;
17-01-2024;12:14:51;     1264;        0;       -0;
17-01-2024;12:15:01;     1262;        0;       -0;
17-01-2024;12:15:11;     1264;        0;       -0;
17-01-2024;12:15:21;     1116;       -0;       -0;
17-01-2024;12:15:31;     1112;        0;       -0;
17-01-2024;12:15:41;     1110;        0;       -0;
17-01-2024;12:15:51;     1110;        0;       -0;
17-01-2024;12:16:01;     1108;        0;       -0;
17-01-2024;12:16:11;     1099;        0;       -0;
17-01-2024;12:16:21;     1086;        0;        0;
17-01-2024;12:16:31;     1078;        0;       -0;
17-01-2024;12:16:41;     1070;        0;       -0;
17-01-2024;12:16:51;     1053;        0;       -0;
17-01-2024;12:17:01;     1048;       -0;       -0;
17-01-2024;12:17:11;     1060;       -0;       -0;
17-01-2024;12:17:21;     1056;        0;        0;
17-01-2024;12:17:31;     1044;       -0;       -0;
17-01-2024;12:17:41;     1040;       -0;       -0;
17-01-2024;12:17:51;     1040;       -0;       -0;
17-01-2024;12:18:01;     1091;        0;       -0;
17-01-2024;12:18:11;     1165;        0;       -0;
17-01-2024;12:18:21;     1170;        0;       -0;
17-01-2024;12:18:31;     1176;       -0;       -0;
17-01-2024;12:18:41;     1177;        0;       -0;
17-01-2024;12:18:51;     1177;        0;       -0;
17-01-2024;12:19:01;     1184;        0;       -0;
17-01-2024;12:19:11;     1191;        0;       -0;
17-01-2024;12:19:21;     1195;        0;       -0;
17-01-2024;12:19:31;     1195;        0;       -0;
17-01-2024;12:19:41;     1205;       -0;       -0;
17-01-2024;12:19:51;     1213;        0;       -0;
17-01-2024;12:20:01;     1224;       -0;       -0;
17-01-2024;12:20:11;     1229;        0;       -0;
17-01-2024;12:20:21;     1225;        0;       -0;
17-01-2024;12:20:31;     1116;        0;       -0;
17-01-2024;12:20:41;     1073;        0;       -0;
17-01-2024;12:20:51;     1081;        0;        0;
17-01-2024;12:21:01;     1087;        0;       -0;
17-01-2024;12:21:11;     1079;        0;       -0;
17-01-2024;12:21:21;     1084;       -0;       -0;
17-01-2024;12:21:31;     1069;        0;       -0;
17-01-2024;12:21:41;     1065;        0;       -0;
17-01-2024;12:21:51;     1059;        0;       -0;
17-01-2024;12:22:01;     1044;        0;       -0;
17-01-2024;12:22:11;     1082;       -0;       -0;
17-01-2024;12:22:21;     1061;        0;       -0;
17-01-2024;12:22:31;     1049;        0;       -0;
17-01-2024;12:22:41;     1037;        0;       -0;
17-01-2024;12:22:51;     1031;        0;       -0;
17-01-2024;12:23:01;     1025;        0;       -0;
17-01-2024;12:23:11;     1019;        0;       -0;
17-01-2024;12:23:21;     1017;        0;       -0;
17-01-2024;12:23:31;     1013;       -0;       -0;
17-01-2024;12:23:41;      968;        0;       -0;
17-01-2024;12:23:51;      863;        0;       -0;
17-01-2024;12:24:01;      854;        0;       -0;
17-01-2024;12:24:11;      853;        0;       -0;
17-01-2024;12:24:21;      973;        0;       -0;
17-01-2024;12:24:31;     1025;        0;       -0;
17-01-2024;12:24:41;     1027;        0;       -0;
17-01-2024;12:24:51;     1031;        0;       -0;
17-01-2024;12:25:01;      898;       -0;       -0;
17-01-2024;12:25:11;      873;       -0;       -0;
17-01-2024;12:25:21;      870;       -0;       -0;
17-01-2024;12:25:31;      868;        0;       -0;
17-01-2024;12:25:41;      868;       -0;       -0;
17-01-2024;12:25:51;      869;        0;       -0;
17-01-2024;12:26:01;      871;        0;       -0;
17-01-2024;12:26:11;      871;        0;       -0;
17-01-2024;12:26:21;      872;        0;       -0;
17-01-2024;12:26:31;      872;        0;       -0;
17-01-2024;12:26:41;      872;        0;        0;
17-01-2024;12:26:51;      873;        0;       -0;
17-01-2024;12:27:01;      873;        0;       -0;
17-01-2024;12:27:11;      873;        0;       -0;
17-01-2024;12:27:21;      872;        0;       -0;
17-01-2024;12:27:31;      876;        0;       -0;
17-01-2024;12:27:41;      876;        0;       -0;
17-01-2024;12:27:51;      880;        0;       -0;
17-01-2024;12:28:01;      878;        0;       -0;
17-01-2024;12:28:11;      879;       -0;       -0;
17-01-2024;12:28:21;      877;        0;       -0;
17-01-2024;12:28:31;      878;        0;       -0;
17-01-2024;12:28:41;      878;        0;        0;
17-01-2024;12:28:51;      880;        0;       -0;
17-01-2024;12:29:01;      881;        0;       -0;
17-01-2024;12:29:11;      881;       -0;       -0;
17-01-2024;12:29:21;      882;        0;        0;
17-01-2024;12:29:31;      882;        0;       -0;
17-01-2024;12:29:41;      880;        0;       -0;
17-01-2024;12:29:51;      878;        0;       -0;
17-01-2024;12:30:01;      879;        0;       -0;
17-01-2024;12:30:11;      877;        0;       -0;
17-01-2024;12:30:21;      878;        0;       -0;
17-01-2024;12:30:31;      879;        0;       -0;
17-01-2024;12:30:41;      878;        0;       -0;
17-01-2024;12:30:51;      876;        0;        0;
17-01-2024;12:31:01;      877;        0;       -0;
17-01-2024;12:31:11;      878;       -0;       -0;
17-01-2024;12:31:21;      878;        0;       -0;
17-01-2024;12:31:31;      876;       -0;       -0;
17-01-2024;12:31:41;      876;        0;       -0;
17-01-2024;12:31:51;      877;        0;       -0;
17-01-2024;12:32:01;      878;        0;       -0;
17-01-2024;12:32:11;      879;        0;       -0;
17-01-2024;12:32:21;      882;        0;       -0;
17-01-2024;12:32:31;      879;        0;       -0;
17-01-2024;12:32:41;      880;       -0;       -0;
17-01-2024;12:32:51;      880;        0;       -0;
17-01-2024;12:33:01;      878;        0;       -0;
17-01-2024;12:33:11;      876;       -0;       -0;
17-01-2024;12:33:21;      875;        0;       -0;
17-01-2024;12:33:31;      874;        0;       -0;
17-01-2024;12:33:41;      873;       -0;       -0;
17-01-2024;12:33:51;      872;        0;       -0;
17-01-2024;12:34:01;      871;       -0;       -0;
17-01-2024;12:34:11;      870;       -0;       -0;
17-01-2024;12:34:21;      868;        0;       -0;
17-01-2024;12:34:31;      923;        0;       -0;
17-01-2024;12:34:41;     1183;       -0;       -0;
17-01-2024;12:34:51;     1524;       -0;       -0;
17-01-2024;12:35:01;     1491;        0;        0;
17-01-2024;12:35:11;     1501;        0;       -0;
17-01-2024;12:35:21;     1534;        0;       -0;
17-01-2024;12:35:31;     1458;        0;       -0;
17-01-2024;12:35:41;     1431;       -0;       -0;
17-01-2024;12:35:51;     1409;        0;       -0;
17-01-2024;12:36:01;     1292;       -0;       -0;
17-01-2024;12:36:11;     1058;        0;       -0;
17-01-2024;12:36:21;      984;        0;       -0;
17-01-2024;12:36:31;     1073;        0;       -0;
17-01-2024;12:36:41;     1084;       -0;       -0;
17-01-2024;12:36:51;     1133;        0;       -0;
17-01-2024;12:37:01;     1248;        0;       -0;
17-01-2024;12:37:11;     1256;       -0;       -0;
17-01-2024;12:37:21;     1270;        0;       -0;
17-01-2024;12:37:31;     1280;       -0;       -0;
17-01-2024;12:37:41;     1297;       -0;       -0;
17-01-2024;12:37:51;     1305;        0;       -0;
17-01-2024;12:38:01;     1300;        0;       -0;
17-01-2024;12:38:11;     1319;        0;        0;
17-01-2024;12:38:21;     1332;       -0;       -0;
17-01-2024;12:38:31;     1351;        0;       -0;
17-01-2024;12:38:41;     1348;       -0;       -0;
17-01-2024;12:38:51;     1361;        0;       -0;
17-01-2024;12:39:01;     1382;       -0;       -0;
17-01-2024;12:39:11;     1400;       -0;       -0;
17-01-2024;12:39:21;     1424;        0;       -0;
17-01-2024;12:39:31;     1429;       -0;       -0;
17-01-2024;12:39:41;     1461;        0;       -0;
17-01-2024;12:39:51;     1470;        0;       -0;
17-01-2024;12:40:01;     1291;        0;       -0;
17-01-2024;12:40:11;     1261;        0;       -0;
17-01-2024;12:40:21;     1228;       -0;       -0;
17-01-2024;12:40:31;     1204;        0;       -0;
17-01-2024;12:40:41;     1177;        0;       -0;
17-01-2024;12:40:51;     1160;       -0;       -0;
17-01-2024;12:41:01;     1153;        0;       -0;
17-01-2024;12:41:11;     1145;       -0;       -0;
17-01-2024;12:41:21;     1139;        0;       -0;
17-01-2024;12:41:31;     1133;        0;       -0;
17-01-2024;12:41:41;     1127;        0;       -0;
17-01-2024;12:41:51;     1127;        0;       -0;
17-01-2024;12:42:01;     1126;        0;       -0;
17-01-2024;12:42:11;     1125;        0;       -0;
17-01-2024;12:42:21;     1137;        0;       -0;
17-01-2024;12:42:31;     1144;        0;       -0;
17-01-2024;12:42:41;     1138;       -0;       -0;
17-01-2024;12:42:51;     1144;        0;       -0;
17-01-2024;12:43:01;     1141;        0;       -0;
17-01-2024;12:43:11;     1143;        0;       -0;
17-01-2024;12:43:21;     1140;        0;       -0;
17-01-2024;12:43:31;     1140;       -0;       -0;
17-01-2024;12:43:41;     1134;        0;       -0;
17-01-2024;12:43:51;     1132;        0;       -0;
17-01-2024;12:44:01;     1128;        0;       -0;
17-01-2024;12:44:11;     1126;        0;       -0;
17-01-2024;12:44:21;     1133;        0;       -0;
17-01-2024;12:44:31;     1008;        0;       -0;
17-01-2024;12:44:41;      988;        0;        0;
17-01-2024;12:44:51;      987;       -0;       -0;
17-01-2024;12:45:01;     1123;       -0;       -0;
17-01-2024;12:45:11;     1152;        0;       -0;
17-01-2024;12:45:21;     1159;        0;       -0;
17-01-2024;12:45:31;     1013;        0;       -0;
17-01-2024;12:45:41;     1008;        0;       -0;
17-01-2024;12:45:51;     1008;       -0;       -0;
17-01-2024;12:46:01;     1008;        0;       -0;
17-01-2024;12:46:11;     1012;        0;       -0;
17-01-2024;12:46:21;     1012;        0;       -0;
17-01-2024;12:46:31;     1016;       -0;       -0;
17-01-2024;12:46:41;     1022;        0;       -0;
17-01-2024;12:46:51;     1026;        0;        0;
17-01-2024;12:47:01;     1027;        0;       -0;
17-01-2024;12:47:11;     1034;        0;       -0;
17-01-2024;12:47:21;     1035;        0;       -0;
17-01-2024;12:47:31;     1040;        0;       -0;
17-01-2024;12:47:41;     1037;        0;       -0;
17-01-2024;12:47:51;     1040;        0;       -0;
17-01-2024;12:48:01;     1034;        0;       -0;
17-01-2024;12:48:11;     1036;        0;       -0;
17-01-2024;12:48:21;     1042;        0;       -0;
17-01-2024;12:48:31;     1036;        0;       -0;
17-01-2024;12:48:41;      880;       -0;       -0;
17-01-2024;12:48:51;      868;        0;       -0;
17-01-2024;12:49:01;      870;        0;       -0;
17-01-2024;12:49:11;     1043;       -0;       -0;
17-01-2024;12:49:21;     1064;        0;       -0;
17-01-2024;12:49:31;     1050;        0;       -0;
17-01-2024;12:49:41;      904;       -0;       -0;
17-01-2024;12:49:51;      896;        0;       -0;
17-01-2024;12:50:01;      896;       -0;       -0;
17-01-2024;12:50:11;      898;        0;       -0;
17-01-2024;12:50:21;      901;        0;       -0;
17-01-2024;12:50:31;      903;        0;       -0;
17-01-2024;12:50:41;      906;        0;       -0;
17-01-2024;12:50:51;      908;        0;       -0;
17-01-2024;12:51:01;      909;       -0;       -0;
17-01-2024;12:51:11;      910;        0;       -0;
17-01-2024;12:51:21;      913;        0;       -0;
17-01-2024;12:51:31;      912;       -0;       -0;
17-01-2024;12:51:41;      913;        0;       -0;
17-01-2024;12:51:51;      912;        0;       -0;
17-01-2024;12:52:01;      914;        0;        0;
17-01-2024;12:52:11;      913;        0;       -0;
17-01-2024;12:52:21;      913;        0;       -0;
17-01-2024;12:52:31;      909;       -0;       -0;
17-01-2024;12:52:41;      902;        0;       -0;
17-01-2024;12:52:51;      900;        0;       -0;
17-01-2024;12:53:01;      894;        0;       -0;
17-01-2024;12:53:11;      996;        0;       -0;
17-01-2024;12:53:21;     1045;        0;       -0;
17-01-2024;12:53:31;     1038;        0;       -0;
17-01-2024;12:53:41;     1053;        0;       -0;
17-01-2024;12:53:51;     1040;       -0;       -0;
17-01-2024;12:54:01;     1043;        0;       -0;
17-01-2024;12:54:11;     1047;        0;       -0;
17-01-2024;12:54:21;     1047;       -0;       -0;
17-01-2024;12:54:31;     1050;        0;       -0;
17-01-2024;12:54:41;     1052;        0;        0;
17-01-2024;12:54:51;     1060;        0;       -0;
17-01-2024;12:55:01;     1065;       -0;       -0;
17-01-2024;12:55:11;     1068;        0;        0;
17-01-2024;12:55:21;     1071;        0;       -0;
17-01-2024;12:55:31;     1071;        0;       -0;
17-01-2024;12:55:41;     1068;        0;       -0;
17-01-2024;12:55:51;     1067;        0;       -0;
17-01-2024;12:56:01;     1067;        0;       -0;
17-01-2024;12:56:11;     1059;        0;       -0;
17-01-2024;12:56:21;     1053;        0;       -0;
17-01-2024;12:56:31;      954;       -0;       -0;
17-01-2024;12:56:41;      884;        0;       -0;
17-01-2024;12:56:51;      875;        0;       -0;
17-01-2024;12:57:01;      871;        0;       -0;
17-01-2024;12:57:11;      867;        0;       -0;
17-01-2024;12:57:21;      861;        0;       -0;
17-01-2024;12:57:31;      856;       -0;       -0;
17-01-2024;12:57:41;      854;        0;       -0;
17-01-2024;12:57:51;      852;       -0;       -0;
17-01-2024;12:58:01;      986;        0;       -0;
17-01-2024;12:58:11;      990;        0;        0;
17-01-2024;12:58:21;      989;        0;       -0;
17-01-2024;12:58:31;      988;        0;       -0;
17-01-2024;12:58:41;      986;       -0;       -0;
17-01-2024;12:58:51;      986;        0;       -0;
17-01-2024;12:59:01;      987;        0;       -0;
17-01-2024;12:59:11;      984;        0;       -0;
17-01-2024;12:59:21;      981;       -0;       -0;
17-01-2024;12:59:31;      983;        0;       -0;
17-01-2024;12:59:41;      989;        0;        0;
17-01-2024;12:59:51;     1001;        0;       -0;
17-01-2024;13:00:01;     1008;        0;       -0;
17-01-2024;13:00:11;     1100;       -0;       -0;
17-01-2024;13:00:21;     1484;       -0;       -0;
17-01-2024;13:00:31;     1658;       -0;       -0;
17-01-2024;13:00:41;     1583;        0;       -0;
17-01-2024;13:00:51;     1500;       -0;       -0;
17-01-2024;13:01:01;     1512;        0;       -0;
17-01-2024;13:01:11;     1452;        0;       -0;
17-01-2024;13:01:21;     1418;        0;       -0;
17-01-2024;13:01:31;     1318;        0;       -0;
17-01-2024;13:01:41;     1094;        0;       -0;
17-01-2024;13:01:51;     1145;        0;       -0;
17-01-2024;13:02:01;     1138;       -0;        0;
17-01-2024;13:02:11;     1129;        0;       -0;
17-01-2024;13:02:21;     1115;        0;       -0;
17-01-2024;13:02:31;      924;        0;       -0;
17-01-2024;13:02:41;      873;       -0;       -0;
17-01-2024;13:02:51;      491;       -0;       -0;
17-01-2024;13:03:01;      365;        0;       -0;
17-01-2024;13:03:11;      425;        0;       -0;
17-01-2024;13:03:21;      525;        0;       -0;
17-01-2024;13:03:31;      725;        0;       -0;
17-01-2024;13:03:41;      873;        0;       -0;
17-01-2024;13:03:51;     1147;       -0;       -0;
17-01-2024;13:04:01;     1153;        0;       -0;
17-01-2024;13:04:11;     1051;       -0;       -0;
17-01-2024;13:04:21;      818;        0;       -0;
17-01-2024;13:04:31;      861;        0;        0;
17-01-2024;13:04:41;      872;       -0;       -0;
17-01-2024;13:04:51;      662;        0;       -0;
17-01-2024;13:05:01;      918;        0;       -0;
17-01-2024;13:05:11;     1193;       -0;       -0;
17-01-2024;13:05:21;     1503;        0;        0;
17-01-2024;13:05:31;     1872;        0;       -0;
17-01-2024;13:05:41;     1858;        0;       -0;
17-01-2024;13:05:51;     1863;        0;        0;
17-01-2024;13:06:01;     1844;        0;       -0;
17-01-2024;13:06:11;     1843;       -0;        0;
17-01-2024;13:06:21;     1834;        0;       -0;
17-01-2024;13:06:31;     1841;        0;       -0;
17-01-2024;13:06:41;     1833;        0;       -0;
17-01-2024;13:06:51;     1831;       -0;       -0;
17-01-2024;13:07:01;     1848;       -0;       -0;
17-01-2024;13:07:11;     1841;        0;       -0;
17-01-2024;13:07:21;     1863;        0;       -0;
17-01-2024;13:07:31;     1911;        0;       -0;
17-01-2024;13:07:41;     1966;        0;       -0;
17-01-2024;13:07:51;     1853;        0;       -0;
17-01-2024;13:08:01;     1835;       -0;       -0;
17-01-2024;13:08:11;     1790;        0;       -0;
17-01-2024;13:08:21;     1743;       -0;       -0;
17-01-2024;13:08:31;     1549;        0;       -0;
17-01-2024;13:08:41;     1517;       -0;       -0;
17-01-2024;13:08:51;     1500;        0;       -0;
17-01-2024;13:09:01;     1489;        0;       -0;
17-01-2024;13:09:11;     1489;       -0;       -0;
17-01-2024;13:09:21;     1489;        0;       -0;
17-01-2024;13:09:31;     1356;        0;       -0;
17-01-2024;13:09:41;     1338;       -0;       -0;
17-01-2024;13:09:51;     1350;       -0;       -0;
17-01-2024;13:10:01;     1351;        0;       -0;
17-01-2024;13:10:11;     1357;        0;       -0;
17-01-2024;13:10:21;     1363;        0;       -0;
17-01-2024;13:10:31;     1214;        0;       -0;
17-01-2024;13:10:41;     1188;       -0;       -0;
17-01-2024;13:10:51;     1179;        0;        0;
17-01-2024;13:11:01;     1174;       -0;       -0;
17-01-2024;13:11:11;     1171;        0;       -0;
17-01-2024;13:11:21;     1171;        0;       -0;
17-01-2024;13:11:31;     1169;       -0;       -0;
17-01-2024;13:11:41;     1167;        0;       -0;
17-01-2024;13:11:51;     1122;        0;       -0;
17-01-2024;13:12:01;     1025;        0;       -0;
17-01-2024;13:12:11;     1024;       -0;       -0;
17-01-2024;13:12:21;     1021;        0;       -0;
17-01-2024;13:12:31;     1030;       -0;       -0;
17-01-2024;13:12:41;     1035;        0;       -0;
17-01-2024;13:12:51;     1040;       -0;       -0;
17-01-2024;13:13:01;     1044;        0;       -0;
17-01-2024;13:13:11;     1053;        0;       -0;
17-01-2024;13:13:21;     1054;        0;       -0;
17-01-2024;13:13:31;     1060;        0;       -0;
17-01-2024;13:13:41;     1059;        0;       -0;
17-01-2024;13:13:51;      895;        0;       -0;
17-01-2024;13:14:01;      884;       -0;       -0;
17-01-2024;13:14:11;      891;        0;       -0;
17-01-2024;13:14:21;      895;       -0;       -0;
17-01-2024;13:14:31;      902;        0;       -0;
17-01-2024;13:14:41;      901;       -0;       -0;
17-01-2024;13:14:51;      912;        0;       -0;
17-01-2024;13:15:01;      914;       -0;       -0;
17-01-2024;13:15:11;      915;        0;       -0;
17-01-2024;13:15:21;      916;        0;       -0;
17-01-2024;13:15:31;      916;        0;       -0;
17-01-2024;13:15:41;      917;       -0;       -0;
17-01-2024;13:15:51;      917;       -0;       -0;
17-01-2024;13:16:01;      918;        0;       -0;
17-01-2024;13:16:11;      918;       -0;       -0;
17-01-2024;13:16:21;      918;        0;       -0;
17-01-2024;13:16:31;      918;       -0;       -0;
17-01-2024;13:16:41;      919;        0;       -0;
17-01-2024;13:16:51;      927;        0;       -0;
17-01-2024;13:17:01;      922;        0;       -0;
17-01-2024;13:17:11;      921;        0;       -0;
17-01-2024;13:17:21;      921;        0;       -0;
17-01-2024;13:17:31;      921;        0;        0;
17-01-2024;13:17:41;      923;       -0;       -0;
17-01-2024;13:17:51;      920;        0;       -0;
17-01-2024;13:18:01;      916;        0;       -0;
17-01-2024;13:18:11;      908;       -0;       -0;
17-01-2024;13:18:21;      900;        0;       -0;
17-01-2024;13:18:31;      900;        0;        0;
17-01-2024;13:18:41;      891;        0;       -0;
17-01-2024;13:18:51;     1039;        0;       -0;
17-01-2024;13:19:01;     1049;        0;       -0;
17-01-2024;13:19:11;     1047;        0;       -0;
17-01-2024;13:19:21;     1046;        0;       -0;
17-01-2024;13:19:31;     1042;        0;       -0;
17-01-2024;13:19:41;     1041;        0;       -0;
17-01-2024;13:19:51;     1052;       -0;       -0;
17-01-2024;13:20:01;     1045;       -0;       -0;
17-01-2024;13:20:11;     1045;        0;       -0;
17-01-2024;13:20:21;     1048;        0;       -0;
17-01-2024;13:20:31;     1055;        0;       -0;
17-01-2024;13:20:41;     1059;       -0;       -0;
17-01-2024;13:20:51;     1062;       -0;       -0;
17-01-2024;13:21:01;     1065;        0;       -0;
17-01-2024;13:21:11;     1066;        0;       -0;
17-01-2024;13:21:21;     1065;       -0;       -0;
17-01-2024;13:21:31;     1067;        0;       -0;
17-01-2024;13:21:41;     1070;        0;       -0;
17-01-2024;13:21:51;     1067;        0;       -0;
17-01-2024;13:22:01;     1058;        0;       -0;
17-01-2024;13:22:11;     1049;       -0;       -0;
17-01-2024;13:22:21;     1042;        0;       -0;
17-01-2024;13:22:31;     1035;        0;       -0;
17-01-2024;13:22:41;     1031;        0;       -0;
17-01-2024;13:22:51;     1028;        0;       -0;
17-01-2024;13:23:01;     1025;        0;       -0;
17-01-2024;13:23:11;     1019;        0;       -0;
17-01-2024;13:23:21;     1012;        0;       -0;
17-01-2024;13:23:31;     1007;        0;       -0;
17-01-2024;13:23:41;     1003;       -0;       -0;
17-01-2024;13:23:51;     1001;        0;       -0;
17-01-2024;13:24:01;      998;        0;       -0;
17-01-2024;13:24:11;      998;        0;       -0;
17-01-2024;13:24:21;      996;       -0;       -0;
17-01-2024;13:24:31;      995;        0;       -0;
17-01-2024;13:24:41;      995;        0;       -0;
17-01-2024;13:24:51;      994;        0;       -0;
17-01-2024;13:25:01;      991;       -0;       -0;
17-01-2024;13:25:11;      987;        0;       -0;
17-01-2024;13:25:21;      987;        0;       -0;
17-01-2024;13:25:31;      993;        0;       -0;
17-01-2024;13:25:41;     1006;        0;        0;
17-01-2024;13:25:51;      930;        0;       -0;
17-01-2024;13:26:01;      866;        0;       -0;
17-01-2024;13:26:11;      865;       -0;       -0;
17-01-2024;13:26:21;      866;       -0;       -0;
17-01-2024;13:26:31;      873;        0;       -0;
17-01-2024;13:26:41;      872;        0;       -0;
17-01-2024;13:26:51;      876;        0;       -0;
17-01-2024;13:27:01;      878;        0;       -0;
17-01-2024;13:27:11;      875;       -0;       -0;
17-01-2024;13:27:21;      874;        0;       -0;
17-01-2024;13:27:31;      877;        0;       -0;
17-01-2024;13:27:41;      878;        0;       -0;
17-01-2024;13:27:51;      877;        0;       -0;
17-01-2024;13:28:01;      881;        0;       -0;
17-01-2024;13:28:11;      885;       -0;       -0;
17-01-2024;13:28:21;      888;       -0;       -0;
17-01-2024;13:28:31;      885;        0;       -0;
17-01-2024;13:28:41;      883;       -0;       -0;
17-01-2024;13:28:51;      890;        0;       -0;
17-01-2024;13:29:01;      890;        0;       -0;
17-01-2024;13:29:11;      889;        0;       -0;
17-01-2024;13:29:21;      890;        0;        0;
17-01-2024;13:29:31;      891;        0;       -0;
17-01-2024;13:29:41;      891;       -0;       -0;
17-01-2024;13:29:51;      889;        0;       -0;
17-01-2024;13:30:01;      888;        0;       -0;
17-01-2024;13:30:11;      891;        0;       -0;
17-01-2024;13:30:21;      888;       -0;       -0;
17-01-2024;13:30:31;      888;       -0;       -0;
17-01-2024;13:30:41;      909;        0;       -0;
17-01-2024;13:30:51;     1141;        0;       -0;
17-01-2024;13:31:01;     1448;        0;       -0;
17-01-2024;13:31:11;     1478;       -0;       -0;
17-01-2024;13:31:21;     1505;        0;       -0;
17-01-2024;13:31:31;     1556;        0;       -0;
17-01-2024;13:31:41;     1475;       -0;       -0;
17-01-2024;13:31:51;     1441;       -0;       -0;
17-01-2024;13:32:01;     1412;        0;       -0;
17-01-2024;13:32:11;     1346;        0;       -0;
17-01-2024;13:32:21;     1112;        0;       -0;
17-01-2024;13:32:31;      997;       -0;       -0;
17-01-2024;13:32:41;     1000;        0;       -0;
