Tecomat F2x CP2007I v2.3.061 DataLogger v1.3 (2024-01-09-00:00:00) : Datalog / teploty ! Type : PERIODIC | DATE : %TDD-MM-YYYY | TIME : %Thh:mm:ss | REAL : %5.1f %RF008267 | REAL : %5.1f %RF008275 | REAL : %5.1f %RF008327 | REAL : %5.1f %RF008323 | REAL : %5.1f %RF008331 | REAL : %5.1f %RF008271 | REAL : %5.1f %RF008279 | REAL : %5.1f %RF008319 | REAL : %5.1f %RF008361 | REAL : %5.1f %RF008397 | REAL : %5.1f %RF008385 | REAL : %5.1f %RF008389 | REAL : %5.1f %RF008417 | INT : %4d %RW008505 | STRING : %.20s %R057414 | STRING : %.20s %R008525 | ,;
DATUM;ÈAS;venku;aku;TV;z1top;z2top;zona 1;zona 2;solar;cidlo 1;cidlo 2;TV spodní;Aku spodní;pozadavek AKU;pozad.TV od TC;stav TC1;stav bivalence
09-01-2024;00:23:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 20,8; 20,8;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:24:00; 19,3; 43,9; 45,0; 19,7;  0,0; 18,6;  0,0;  0,0; 20,8; 20,8;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:25:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 20,8; 20,8;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:26:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 20,9; 20,8;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:27:00; 19,3; 43,9; 45,0; 19,7;  0,0; 18,6;  0,0;  0,0; 20,9; 20,8;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:28:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 20,8; 20,7;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:29:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 20,9; 20,8;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:30:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 20,8; 20,7;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:31:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 20,8; 20,7;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:32:00; 19,3; 43,9; 45,0; 19,7;  0,0; 18,6;  0,0;  0,0; 20,9; 20,7;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:33:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 20,9; 20,7;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:34:00; 19,3; 43,9; 45,0; 19,7;  0,0; 18,6;  0,0;  0,0; 20,9; 20,7;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:35:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 20,9; 20,7;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:36:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 20,9; 20,7;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:37:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 20,9; 20,7;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:38:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 20,9; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:39:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 20,9; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:40:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 20,9; 20,7;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:41:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,0; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:42:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,0; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:43:00; 19,3; 43,9; 45,0; 19,7;  0,0; 18,6;  0,0;  0,0; 21,0; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:44:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,0; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:45:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,0; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:46:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,0; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:47:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,0; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:48:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,0; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:49:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,0; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:50:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,0; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:51:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,0; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:52:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,0; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:53:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,1; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:54:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,0; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:55:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,0; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:56:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,1; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:57:00; 19,4; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,1; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:58:00; 19,4; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,1; 20,6;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;00:59:00; 19,4; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,1; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:00:00; 19,3; 43,9; 44,9; 19,6;  0,0; 18,6;  0,0;  0,0; 21,1; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:01:00; 19,3; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,1; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:02:00; 19,3; 43,8; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,1; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:03:00; 19,4; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,1; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:04:00; 19,4; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,1; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:05:00; 19,4; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,2; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:06:00; 19,3; 43,9; 44,9; 19,6;  0,0; 18,6;  0,0;  0,0; 21,1; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:07:00; 19,4; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,2; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:08:00; 19,4; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,2; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:09:00; 19,3; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,2; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:10:00; 19,4; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,2; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:11:00; 19,4; 43,8; 44,9; 19,6;  0,0; 18,6;  0,0;  0,0; 21,2; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:12:00; 19,4; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,2; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:13:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,2; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:14:00; 19,3; 43,8; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,2; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:15:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,2; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:16:00; 19,4; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,3; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:17:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,2; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:18:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,3; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:19:00; 19,4; 43,8; 44,9; 19,6;  0,0; 18,6;  0,0;  0,0; 21,3; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:20:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,3; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:21:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,3; 20,4;  0,0; 20,2; 40,0;  45;pøipraven;netopí;
09-01-2024;01:22:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,3; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:23:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,3; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:24:00; 19,4; 43,8; 44,8; 19,7;  0,0; 18,6;  0,0;  0,0; 21,3; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:25:00; 19,4; 43,8; 44,9; 19,6;  0,0; 18,6;  0,0;  0,0; 21,3; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:26:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,3; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:27:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,4; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:28:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,4; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:29:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,4; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:30:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,4; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:31:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,4; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:32:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,4; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:33:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,4; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:34:00; 19,4; 43,9; 44,9; 19,7;  0,0; 18,6;  0,0;  0,0; 21,4; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:35:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,4; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:36:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,4; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:37:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,5; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:38:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,5; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:39:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,5; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:40:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,5; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:41:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,5; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:42:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,5; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:43:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,5; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:44:00; 19,4; 43,8; 44,8; 19,7;  0,0; 18,6;  0,0;  0,0; 21,5; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:45:00; 19,4; 43,8; 44,8; 19,7;  0,0; 18,6;  0,0;  0,0; 21,6; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:46:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,5; 20,4;  0,0; 20,2; 40,0;  45;pøipraven;netopí;
09-01-2024;01:47:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,6; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:48:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,5; 20,4;  0,0; 20,2; 40,0;  45;pøipraven;netopí;
09-01-2024;01:49:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,6; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:50:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,6; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:51:00; 19,4; 43,8; 44,8; 19,7;  0,0; 18,6;  0,0;  0,0; 21,7; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:52:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,6; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:53:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,6; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:54:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,6; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:55:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,7; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:56:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,7; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:57:00; 19,4; 43,8; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 21,6; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:58:00; 19,4; 43,8; 44,8; 19,7;  0,0; 18,6;  0,0;  0,0; 21,7; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;01:59:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,7; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:00:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,7; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:01:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,8; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:02:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,7; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:03:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,8; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:04:00; 19,4; 43,8; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 21,7; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:05:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,8; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:06:00; 19,4; 43,7; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 21,7; 20,4;  0,0; 20,2; 40,0;  45;pøipraven;netopí;
09-01-2024;02:07:00; 19,4; 43,7; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 21,8; 20,5;  0,0; 20,2; 40,0;  45;pøipraven;netopí;
09-01-2024;02:08:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,8; 20,4;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:09:00; 19,4; 43,7; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 21,8; 20,5;  0,0; 20,2; 40,0;  45;pøipraven;netopí;
09-01-2024;02:10:00; 19,4; 43,8; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 21,8; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:11:00; 19,4; 43,8; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 21,8; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:12:00; 19,4; 43,8; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 21,9; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:13:00; 19,4; 43,8; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 21,9; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:14:00; 19,4; 43,8; 44,8; 19,6;  0,0; 18,6;  0,0;  0,0; 21,9; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:15:00; 19,4; 43,7; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 21,9; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:16:00; 19,4; 43,8; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 21,9; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:17:00; 19,4; 43,7; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 21,9; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:18:00; 19,4; 43,7; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 21,9; 20,5;  0,0; 20,2; 40,0;  45;pøipraven;netopí;
09-01-2024;02:19:00; 19,4; 43,7; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 22,0; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:20:00; 19,4; 43,7; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 21,9; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
09-01-2024;02:21:00; 19,4; 43,8; 44,7; 19,6;  0,0; 18,6;  0,0;  0,0; 22,0; 20,5;  0,0; 20,3; 40,0;  45;pøipraven;netopí;
