Tecomat F2x CP2005I v2.3.063 DataLogger v1.3 (2024-01-11-00:00:00) : Data / Emulator ! Type : PERIODIC | DATE : %TYYYY-MM-DD | TIME : %Thh:mm:ss | REAL : %3.1f %RF007990 | REAL : %3.1f %RF007994 | REAL : %3.1f %RF007998 | REAL : %3.1f %RF008002 | REAL : %1.1f %RF008010 | REAL : %f %RF009504 | REAL : %f %RF009628 | REAL : %f %RF009519 | REAL : %f %RF009643 | STRING : %s | ,;
DATE;TIME;tHot1;tHot2;tCold1;tCold2;siemensFlow;requiredTemp3WV;requiredFlow2WV;PID.out3WV;PID.out2WV;Text
2024-01-11;00:00:00;25,6;24,9;20,7;24,1;1139,4;-25,299999;-1000,000000;0,233559;0,000000; Sync 
2024-01-11;00:01:00;25,5;24,9;20,7;24,1;1140,7;-25,299999;-1000,000000;0,233499;0,000000; Sync 
2024-01-11;00:02:00;25,6;25,0;20,7;24,1;1139,7;-25,299999;-1000,000000;0,179720;0,000000; Sync 
2024-01-11;00:03:00;25,6;25,0;20,8;24,2;1142,0;-25,299999;-1000,000000;0,172835;0,000000; Sync 
2024-01-11;00:04:00;25,6;25,0;20,8;24,2;1139,4;-25,299999;-1000,000000;0,747371;0,000000; Sync 
2024-01-11;00:05:00;25,6;24,9;20,7;24,2;1141,1;-25,299999;-1000,000000;0,000000;0,000000; Sync 
2024-01-11;00:06:00;25,6;25,0;20,7;24,2;1141,3;-25,299999;-1000,000000;0,000000;0,000000; Sync 
2024-01-11;00:07:00;25,5;24,8;20,6;24,0;1139,6;-25,299999;-1000,000000;0,363215;0,000000; Sync 
2024-01-11;00:08:00;25,6;25,1;20,9;24,2;1140,3;-25,299999;-1000,000000;0,673066;0,000000; Sync 
2024-01-11;00:09:00;25,5;24,9;20,7;24,1;1138,9;-25,299999;-1000,000000;0,184379;0,000000; Sync 
2024-01-11;00:10:00;25,7;25,0;20,7;24,1;1140,6;-25,299999;-1000,000000;0,399123;0,000000; Sync 
2024-01-11;00:11:00;25,6;25,0;20,7;24,1;1141,1;-25,299999;-1000,000000;0,000000;0,000000; Sync 
2024-01-11;00:12:00;25,7;25,0;20,8;24,2;1141,5;-25,299999;-1000,000000;0,000000;0,000000; Sync 
2024-01-11;00:13:00;25,6;25,0;20,7;24,1;1141,0;-25,299999;-1000,000000;0,664355;0,000000; Sync 
2024-01-11;00:14:00;25,7;25,0;20,8;24,2;1139,7;-25,299999;-1000,000000;0,000000;0,000000; Sync 
2024-01-11;00:15:00;25,5;24,9;20,7;24,1;1139,2;-25,299999;-1000,000000;0,168096;0,000000; Sync 
2024-01-11;00:16:00;25,6;25,0;20,8;24,2;1138,7;-25,299999;-1000,000000;0,653609;0,000000; Sync 
2024-01-11;00:17:00;25,5;24,9;20,7;24,1;1142,8;-25,299999;-1000,000000;0,830553;0,000000; Sync 
2024-01-11;00:18:00;25,6;24,9;20,8;24,2;1142,0;-25,299999;-1000,000000;0,000000;0,000000; Sync 
2024-01-11;00:19:00;25,7;25,0;20,8;24,2;1141,7;-25,299999;-1000,000000;0,147118;0,000000; Sync 
2024-01-11;00:20:00;25,7;25,0;20,8;24,2;1140,6;-25,299999;-1000,000000;0,462170;0,000000; Sync 
2024-01-11;00:21:00;25,4;24,8;20,6;24,0;1137,7;-25,100000;-1000,000000;0,000000;0,000000; Sync 
2024-01-11;00:22:00;25,5;24,9;20,7;24,1;1139,4;-25,200001;-1000,000000;0,105068;0,000000; Sync 
2024-01-11;00:23:00;25,5;24,9;20,7;24,1;1140,8;-25,299999;-1000,000000;0,000000;0,000000; Sync 
2024-01-11;00:24:00;25,6;24,9;20,7;24,1;1140,3;-25,299999;-1000,000000;0,000000;0,000000; Sync 
2024-01-11;00:25:00;25,5;24,9;20,8;24,2;1139,4;-25,299999;-1000,000000;0,065754;0,000000; Sync 
2024-01-11;00:26:00;25,7;24,9;20,7;24,1;1141,3;-25,299999;-1000,000000;0,000000;0,000000; Sync 
2024-01-11;00:27:00;25,5;24,9;20,7;24,1;1141,1;-25,299999;-1000,000000;0,000000;0,000000; Sync 
2024-01-11;00:28:00;25,4;24,8;20,6;24,1;1142,8;-25,299999;-1000,000000;0,568901;0,000000; Sync 
2024-01-11;00:29:00;25,4;24,8;20,6;24,0;1141,0;-25,299999;-1000,000000;0,362406;0,000000; Sync 
2024-01-11;00:30:00;25,5;24,9;20,6;24,0;1138,3;-25,299999;-1000,000000;0,120471;0,000000; Sync 
2024-01-11;00:31:00;25,7;25,1;20,9;24,0;1139,0;-25,299999;-1000,000000;0,420288;0,000000; Sync 
2024-01-11;00:32:00;25,6;25,0;20,7;24,1;1139,5;-25,299999;-1000,000000;0,278204;0,000000; Sync 
2024-01-11;00:33:00;25,7;25,0;20,8;24,2;1140,3;-25,299999;-1000,000000;0,312474;0,000000; Sync 
2024-01-11;00:34:00;25,7;25,0;20,8;24,2;1140,1;-25,299999;-1000,000000;0,001511;0,000000; Sync 
2024-01-11;00:35:00;25,5;24,9;20,8;24,2;1142,9;-25,299999;-1000,000000;0,000000;0,000000; Sync 
2024-01-11;00:36:00;25,5;25,0;20,7;24,1;1141,9;-25,299999;-1000,000000;0,000000;0,000000; Sync 
2024-01-11;00:37:00;25,5;24,9;20,7;24,1;1141,9;-25,299999;-1000,000000;0,000000;0,000000; Sync 
2024-01-11;00:38:00;25,5;24,9;20,7;24,2;1140,6;-25,299999;-1000,000000;0,384292;0,000000; Sync 
2024-01-11;00:39:00;25,6;24,9;20,7;24,1;1138,3;-25,299999;-1000,000000;0,705657;0,000000; Sync 
