Tecomat F2x CP2005I v2.3.063 DataLogger v1.3 (2024-01-17-00:00:00) : Data / Emulator ! Type : PERIODIC | DATE : %TYYYY-MM-DD | TIME : %Thh:mm:ss | REAL : %3.1f %RF007990 | REAL : %3.1f %RF007994 | REAL : %3.1f %RF007998 | REAL : %3.1f %RF008002 | REAL : %1.1f %RF008010 | REAL : %f %RF009504 | REAL : %f %RF009628 | REAL : %f %RF009519 | REAL : %f %RF009643 | STRING : %s | ,;
DATE;TIME;tHot1;tHot2;tCold1;tCold2;siemensFlow;requiredTemp3WV;requiredFlow2WV;PID.out3WV;PID.out2WV;Text
2024-01-17;00:47:00;18,8;18,0;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;00:48:00;18,8;18,0;17,9;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;00:49:00;18,8;18,0;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;00:50:00;18,7;17,9;17,8;18,0;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;00:51:00;18,8;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;00:52:00;18,7;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;00:53:00;18,7;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;00:54:00;18,8;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;00:55:00;18,8;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;00:56:00;18,7;17,9;17,9;18,0;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;00:57:00;18,7;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;00:58:00;18,8;18,0;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;00:59:00;18,8;18,0;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:00:00;18,7;17,9;17,9;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:01:00;18,7;17,9;17,9;18,0;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:02:00;18,7;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:03:00;18,8;18,0;17,9;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:04:00;18,7;17,9;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:05:00;18,7;17,9;17,9;18,0;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:06:00;18,8;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:07:00;18,7;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:08:00;18,8;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:09:00;18,7;17,9;17,9;18,0;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:10:00;18,7;17,9;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:11:00;18,8;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:12:00;18,7;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:13:00;18,8;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:14:00;18,8;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:15:00;18,8;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:16:00;18,7;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:17:00;18,7;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:18:00;18,7;17,9;17,9;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:19:00;18,8;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:20:00;18,7;17,9;17,9;18,0;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:21:00;19,0;18,1;18,1;18,3;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:22:00;18,8;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:23:00;18,8;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:24:00;18,9;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:25:00;18,9;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:26:00;18,7;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:27:00;18,8;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:28:00;18,9;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:29:00;18,9;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:30:00;18,7;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:31:00;18,7;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:32:00;18,7;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:33:00;18,8;17,9;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:34:00;18,8;17,9;17,9;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:35:00;18,8;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:36:00;18,9;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:37:00;18,8;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:38:00;18,7;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:39:00;18,8;18,0;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:40:00;18,7;17,8;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:41:00;18,9;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:42:00;18,7;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:43:00;18,9;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:44:00;18,9;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:45:00;18,9;18,0;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:46:00;18,9;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:47:00;18,8;18,1;18,1;18,3;0,0;-21,600000;-1000,000000;0,219504;0,000000; Sync 
2024-01-17;01:48:00;18,8;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:49:00;18,9;18,1;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:50:00;18,9;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:51:00;18,8;17,9;17,9;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:52:00;18,9;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:53:00;18,8;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:54:00;18,8;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:55:00;18,8;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:56:00;18,8;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:57:00;18,8;18,0;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:58:00;18,8;17,9;17,9;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;01:59:00;18,8;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:00:00;18,9;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,170113;0,000000; Sync 
2024-01-17;02:01:00;18,8;17,9;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:02:00;18,9;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:03:00;18,8;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:04:00;18,9;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:05:00;18,8;17,9;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:06:00;18,9;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:07:00;18,8;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:08:00;18,9;18,1;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:09:00;18,8;18,0;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:10:00;18,8;18,0;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:11:00;18,9;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:12:00;18,8;17,9;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
